candidate_id	candidate	side	item_type	group	band	level	maxlevel	levelreq	frequency	source_apex_line	source_apex_name	source_apex_level	source_apex_maxlevel	source_apex_levelreq	source_apex_frequency
greater-avatar	Greater Avatar	prefix	xbow	137	early	50	65	51	1	333	Hibernal	70		60	2
greater-avatar	Greater Avatar	prefix	xbow	137	mid	66	80	51	1	333	Hibernal	70		60	2
greater-avatar	Greater Avatar	prefix	xbow	137	late	81		51	2	333	Hibernal	70		60	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	138	early	50	65	57	1	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	138	mid	66	80	57	1	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	138	late	81		57	2	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	139	early	50	65	56	1	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	139	mid	66	80	56	1	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	139	late	81		56	2	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	140	early	50	65	31	1	348	Pestilent	50		37	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	140	mid	66	80	31	1	348	Pestilent	50		37	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	xbow	140	late	81		31	2	348	Pestilent	50		37	2
greater-divine	Greater Divine	prefix	xbow	142	early	50	65	31	1	110	Divine	45		37	2
greater-divine	Greater Divine	prefix	xbow	142	mid	66	80	31	1	110	Divine	45		37	2
greater-divine	Greater Divine	prefix	xbow	142	late	81		31	2	110	Divine	45		37	2
greater-veracious	Greater Veracious	prefix	xbow	200	early	50	65	64	1	134	Veracious1	85		75	2
greater-veracious	Greater Veracious	prefix	xbow	200	mid	66	80	64	1	134	Veracious1	85		75	2
greater-veracious	Greater Veracious	prefix	xbow	200	late	81		64	2	134	Veracious1	85		75	2
greater-elemental-prefix	Greater Elemental	prefix	xbow	203	early	50	65	65	1	449	Elemental1	80		77	2
greater-elemental-prefix	Greater Elemental	prefix	xbow	203	mid	66	80	65	1	449	Elemental1	80		77	2
greater-elemental-prefix	Greater Elemental	prefix	xbow	203	late	81		65	2	449	Elemental1	80		77	2
greater-sage-xp	Greater Sage	prefix	xbow	204	early	50	65	39	2	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	xbow	204	mid	66	80	39	4	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	xbow	204	late	81		39	6	452	Sage's	51		46	6
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	xbow	206	early	50	65	55	1	468	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	xbow	206	mid	66	80	55	3	468	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	xbow	206	late	81		55	4	468	Adamantine-Wrought	87		65	4
greater-coalescence	Greater Coalescence	suffix	abow	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	abow	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-quickness	Greater Quickness	suffix	abow	7	early	50	65	14	24	328	of Alacrity	25		17	72
greater-quickness	Greater Quickness	suffix	abow	7	mid	66	80	14	48	328	of Alacrity	25		17	72
greater-quickness	Greater Quickness	suffix	abow	7	late	81		14	72	328	of Alacrity	25		17	72
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	10	early	50	65	64	4	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	10	mid	66	80	64	8	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	10	late	81		64	12	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	12	early	50	65	64	4	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	12	mid	66	80	64	8	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	12	late	81		64	12	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	13	early	50	65	58	4	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	13	mid	66	80	58	8	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	13	late	81		58	12	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	16	early	50	65	21	8	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	abow	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	abow	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	abow	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	abow	14	late	81		67	88	20	of Evisceration	85		79	88
greater-transcendence	Greater Transcendence	suffix	abow	15	early	50	65	71	8	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	abow	15	mid	66	80	71	16	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	abow	15	late	81		71	24	41	of Transcendence	85		83	24
greater-perfection	Greater Perfection	suffix	abow	17	early	50	65	54	12	207	of Nirvana	72		64	36
greater-perfection	Greater Perfection	suffix	abow	17	mid	66	80	54	24	207	of Nirvana	72		64	36
greater-perfection	Greater Perfection	suffix	abow	17	late	81		54	36	207	of Nirvana	72		64	36
greater-regeneration	Greater Regeneration	suffix	abow	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	abow	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	abow	19	late	81		44	48	308	of Regeneration	70		52	48
greater-leech	Greater Lamprey/Vampire	suffix	abow	27	early	50	65	13	28	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	abow	27	mid	66	80	13	56	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	abow	27	late	81		13	84	104	of the Locust	20		15	84
greater-leech	Greater Lamprey/Vampire	suffix	abow	28	early	50	65	14	28	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	abow	28	mid	66	80	14	56	114	of the Wraith	21		16	84
greater-leech	Greater Lamprey/Vampire	suffix	abow	28	late	81		14	84	114	of the Wraith	21		16	84
greater-zodiac	Greater Zodiac	suffix	abow	42	early	50	65	64	4	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	mid	66	80	64	8	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	late	81		64	12	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	early	50	65	64	4	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	mid	66	80	64	8	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	late	81		64	12	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	early	50	65	64	4	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	mid	66	80	64	8	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	late	81		64	12	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	early	50	65	64	4	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	mid	66	80	64	8	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	abow	42	late	81		64	12	276	of Spirit2	75		75	12
greater-paralysis	Greater Paralysis	suffix	abow	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	abow	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	abow	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	abow	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	abow	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	abow	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	abow	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	abow	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	abow	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	abow	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	abow	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	abow	67	late	81		64	24	317	of the Soul2	75		75	24
greater-draining	Greater Draining	suffix	abow	80	early	50	65	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	abow	80	mid	66	80	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	abow	80	late	81		17	2	625	of Siphoning	20		20	2
greater-coalescence	Greater Coalescence	suffix	afwe	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	afwe	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-quickness	Greater Quickness	suffix	afwe	7	early	50	65	32	20	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	afwe	7	mid	66	80	32	40	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	afwe	7	late	81		32	60	330	of Quickness	46		38	60
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	10	early	50	65	64	4	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	10	mid	66	80	64	8	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	10	late	81		64	12	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	12	early	50	65	64	4	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	12	mid	66	80	64	8	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	12	late	81		64	12	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	13	early	50	65	58	4	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	13	mid	66	80	58	8	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	13	late	81		58	12	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	16	early	50	65	21	8	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	afwe	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	afwe	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	afwe	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	afwe	14	late	81		67	88	20	of Evisceration	85		79	88
greater-transcendence	Greater Transcendence	suffix	afwe	15	early	50	65	71	8	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	afwe	15	mid	66	80	71	16	41	of Transcendence	85		83	24
greater-transcendence	Greater Transcendence	suffix	afwe	15	late	81		71	24	41	of Transcendence	85		83	24
greater-regeneration	Greater Regeneration	suffix	afwe	19	early	50	65	44	16	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	afwe	19	mid	66	80	44	32	308	of Regeneration	70		52	48
greater-regeneration	Greater Regeneration	suffix	afwe	19	late	81		44	48	308	of Regeneration	70		52	48
greater-leech	Greater Lamprey/Vampire	suffix	afwe	27	early	50	65	37	28	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	afwe	27	mid	66	80	37	56	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	afwe	27	late	81		37	84	105	of the Lamprey	55		43	84
greater-leech	Greater Lamprey/Vampire	suffix	afwe	28	early	50	65	41	28	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	afwe	28	mid	66	80	41	56	115	of the Vampire	56		48	84
greater-leech	Greater Lamprey/Vampire	suffix	afwe	28	late	81		41	84	115	of the Vampire	56		48	84
greater-titan	Greater Titan	suffix	afwe	31	early	50	65	43	12	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	afwe	31	mid	66	80	43	24	237	of the Giant	59		51	36
greater-titan	Greater Titan	suffix	afwe	31	late	81		43	36	237	of the Giant	59		51	36
greater-zodiac	Greater Zodiac	suffix	afwe	42	early	50	65	64	4	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	mid	66	80	64	8	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	late	81		64	12	267	of Agility2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	early	50	65	64	4	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	mid	66	80	64	8	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	late	81		64	12	270	of Power2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	early	50	65	64	4	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	mid	66	80	64	8	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	late	81		64	12	273	of Endurance2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	early	50	65	64	4	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	mid	66	80	64	8	276	of Spirit2	75		75	12
greater-zodiac	Greater Zodiac	suffix	afwe	42	late	81		64	12	276	of Spirit2	75		75	12
greater-paralysis	Greater Paralysis	suffix	afwe	64	early	50	65	48	8	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	afwe	64	mid	66	80	48	16	386	Paralysis1	62		56	24
greater-paralysis	Greater Paralysis	suffix	afwe	64	late	81		48	24	386	Paralysis1	62		56	24
greater-blindness	Greater Blindness	suffix	afwe	65	early	50	65	48	4	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	afwe	65	mid	66	80	48	8	389	of Blindness1	61		57	12
greater-blindness	Greater Blindness	suffix	afwe	65	late	81		48	12	389	of Blindness1	61		57	12
greater-reanimation	Greater Reanimation	suffix	afwe	66	early	50	65	40	4	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	afwe	66	mid	66	80	40	8	390	of Reanimation1	51		47	12
greater-reanimation	Greater Reanimation	suffix	afwe	66	late	81		40	12	390	of Reanimation1	51		47	12
greater-four-seasons	Greater Four Seasons	suffix	afwe	67	early	50	65	64	8	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	afwe	67	mid	66	80	64	16	317	of the Soul2	75		75	24
greater-four-seasons	Greater Four Seasons	suffix	afwe	67	late	81		64	24	317	of the Soul2	75		75	24
greater-draining	Greater Draining	suffix	afwe	80	early	50	65	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	afwe	80	mid	66	80	17	1	625	of Siphoning	20		20	2
greater-draining	Greater Draining	suffix	afwe	80	late	81		17	2	625	of Siphoning	20		20	2
greater-coalescence	Greater Coalescence	suffix	ajav	3	early	50	65	68	4	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	mid	66	80	68	8	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	late	81		68	12	158	of Fire Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	early	50	65	68	4	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	mid	66	80	68	8	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	late	81		68	12	171	of Lightning Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	early	50	65	68	4	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	mid	66	80	68	8	184	of Chilling Coalescence1	87		80	12
greater-coalescence	Greater Coalescence	suffix	ajav	3	late	81		68	12	184	of Chilling Coalescence1	87		80	12
greater-quickness	Greater Quickness	suffix	ajav	7	early	50	65	32	20	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	ajav	7	mid	66	80	32	40	330	of Quickness	46		38	60
greater-quickness	Greater Quickness	suffix	ajav	7	late	81		32	60	330	of Quickness	46		38	60
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	10	early	50	65	64	4	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	10	mid	66	80	64	8	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	10	late	81		64	12	53	of Winter	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	12	early	50	65	64	4	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	12	mid	66	80	64	8	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	12	late	81		64	12	66	of Incineration	80		75	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	13	early	50	65	58	4	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	13	mid	66	80	58	8	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	13	late	81		58	12	79	of Storms	75		68	12
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	16	early	50	65	21	8	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	16	mid	66	80	21	16	90	of Anthrax	33		25	24
greater-jewelry-elemental-suffix	Greater jewelry elemental damage	suffix	ajav	16	late	81		21	24	90	of Anthrax	33		25	24
greater-evisceration	Greater Evisceration	suffix	ajav	14	early	50	65	67	29	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	ajav	14	mid	66	80	67	59	20	of Evisceration	85		79	88
greater-evisceration	Greater Evisceration	suffix	ajav	14	late	81		67	88	20	of Evisceration	85		79	88
