side	line	greater_affix	description	band	group	level	maxlevel	levelreq	frequency	itypes	etypes	greater_exact_mods	greater_property_stats	apex_affix	apex_line	apex_description	apex_level	apex_maxlevel	apex_levelreq	apex_frequency	apex_exact_mods	apex_mapping_note
prefix	1774	Greater Lizard's	Greater +# to Mana [late; marker=property]	late	220	81		43	3	misl		greater_m_mana 52-52	greater_m_mana: func1=1/stat1=greater_maxmana/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Mana	Lizard's	1256	+# to Mana	80		43	30	mana 30-40	exact base-name match
prefix	1775	Greater Sharp	Greater +# to Attack Rating [early; marker=property]	early	221	50	65	43	1	misl		greater_m_att 130-130	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Sharp	1260	+# to Attack Rating	80		43	30	att 50-100	exact base-name match
prefix	1776	Greater Sharp	Greater +# to Attack Rating [mid; marker=property]	mid	221	66	80	43	2	misl		greater_m_att 130-130	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Sharp	1260	+# to Attack Rating	80		43	30	att 50-100	exact base-name match
prefix	1777	Greater Sharp	Greater +# to Attack Rating [late; marker=property]	late	221	81		43	3	misl		greater_m_att 130-130	greater_m_att: func1=1/stat1=greater_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating	Sharp	1260	+# to Attack Rating	80		43	30	att 50-100	exact base-name match
prefix	1778	Greater Jagged	Greater +#% Enhanced Damage [early; marker=property]	early	222	50	65	51	1	misl		greater_m_dmg% 65-65	greater_m_dmg%: func1=7/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Enhanced Damage	Jagged	1264	+#% Enhanced Damage	80		51	30	dmg% 30-50	exact base-name match
prefix	1779	Greater Jagged	Greater +#% Enhanced Damage [mid; marker=property]	mid	222	66	80	51	2	misl		greater_m_dmg% 65-65	greater_m_dmg%: func1=7/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Enhanced Damage	Jagged	1264	+#% Enhanced Damage	80		51	30	dmg% 30-50	exact base-name match
prefix	1780	Greater Jagged	Greater +#% Enhanced Damage [late; marker=property]	late	222	81		51	3	misl		greater_m_dmg% 65-65	greater_m_dmg%: func1=7/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#% Enhanced Damage	Jagged	1264	+#% Enhanced Damage	80		51	30	dmg% 30-50	exact base-name match
prefix	1781	Greater Jagged	Greater +# to Minimum Damage & +# to Maximum Damage [early; marker=property]	early	222	50	65	51	1	misl		greater_m_dmg-min 26-26; greater_dmg-max 39-39	greater_m_dmg-min: func1=5/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Damage; greater_dmg-max: func1=6/stat1=/val1= | tooltip=+# to Maximum Damage	Jagged	1268	+# to Minimum Damage & +# to Maximum Damage	80		51	30	dmg-min 10-20; dmg-max 20-30	exact base-name match
prefix	1782	Greater Jagged	Greater +# to Minimum Damage & +# to Maximum Damage [mid; marker=property]	mid	222	66	80	51	2	misl		greater_m_dmg-min 26-26; greater_dmg-max 39-39	greater_m_dmg-min: func1=5/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Damage; greater_dmg-max: func1=6/stat1=/val1= | tooltip=+# to Maximum Damage	Jagged	1268	+# to Minimum Damage & +# to Maximum Damage	80		51	30	dmg-min 10-20; dmg-max 20-30	exact base-name match
prefix	1783	Greater Jagged	Greater +# to Minimum Damage & +# to Maximum Damage [late; marker=property]	late	222	81		51	3	misl		greater_m_dmg-min 26-26; greater_dmg-max 39-39	greater_m_dmg-min: func1=5/stat1=/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Damage; greater_dmg-max: func1=6/stat1=/val1= | tooltip=+# to Maximum Damage	Jagged	1268	+# to Minimum Damage & +# to Maximum Damage	80		51	30	dmg-min 10-20; dmg-max 20-30	exact base-name match
prefix	1784	Greater Flaming	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [early; marker=property]	early	223	50	65	51	1	misl		greater_m_fire-min 26-26; greater_fire-max 39-39	greater_m_fire-min: func1=1/stat1=greater_firemindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Fire Damage; greater_fire-max: func1=1/stat1=greater_firemaxdam/val1= | tooltip=+# to Maximum Fire Damage	Flaming	1272	+# to Minimum Fire Damage & +# to Maximum Fire Damage	80		51	30	fire-min 10-20; fire-max 20-30	exact base-name match
prefix	1785	Greater Flaming	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [mid; marker=property]	mid	223	66	80	51	2	misl		greater_m_fire-min 26-26; greater_fire-max 39-39	greater_m_fire-min: func1=1/stat1=greater_firemindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Fire Damage; greater_fire-max: func1=1/stat1=greater_firemaxdam/val1= | tooltip=+# to Maximum Fire Damage	Flaming	1272	+# to Minimum Fire Damage & +# to Maximum Fire Damage	80		51	30	fire-min 10-20; fire-max 20-30	exact base-name match
prefix	1786	Greater Flaming	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [late; marker=property]	late	223	81		51	3	misl		greater_m_fire-min 26-26; greater_fire-max 39-39	greater_m_fire-min: func1=1/stat1=greater_firemindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Fire Damage; greater_fire-max: func1=1/stat1=greater_firemaxdam/val1= | tooltip=+# to Maximum Fire Damage	Flaming	1272	+# to Minimum Fire Damage & +# to Maximum Fire Damage	80		51	30	fire-min 10-20; fire-max 20-30	exact base-name match
prefix	1787	Greater Shivering	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage [early; marker=property]	early	224	50	65	51	1	misl		greater_m_cold-min 26-26; greater_cold-max 39-39	greater_m_cold-min: func1=1/stat1=greater_coldmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Cold Damage; greater_cold-max: func1=1/stat1=greater_coldmaxdam/val1= | tooltip=+# to Maximum Cold Damage	Shivering	1276	+# to Minimum Cold Damage & +# to Maximum Cold Damage	80		51	30	cold-min 10-20; cold-max 20-30	exact base-name match
prefix	1788	Greater Shivering	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage [mid; marker=property]	mid	224	66	80	51	2	misl		greater_m_cold-min 26-26; greater_cold-max 39-39	greater_m_cold-min: func1=1/stat1=greater_coldmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Cold Damage; greater_cold-max: func1=1/stat1=greater_coldmaxdam/val1= | tooltip=+# to Maximum Cold Damage	Shivering	1276	+# to Minimum Cold Damage & +# to Maximum Cold Damage	80		51	30	cold-min 10-20; cold-max 20-30	exact base-name match
prefix	1789	Greater Shivering	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage [late; marker=property]	late	224	81		51	3	misl		greater_m_cold-min 26-26; greater_cold-max 39-39	greater_m_cold-min: func1=1/stat1=greater_coldmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Cold Damage; greater_cold-max: func1=1/stat1=greater_coldmaxdam/val1= | tooltip=+# to Maximum Cold Damage	Shivering	1276	+# to Minimum Cold Damage & +# to Maximum Cold Damage	80		51	30	cold-min 10-20; cold-max 20-30	exact base-name match
prefix	1790	Greater Static	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [early; marker=property]	early	225	50	65	51	1	misl		greater_m_ltng-min 13-13; greater_ltng-max 65-65	greater_m_ltng-min: func1=1/stat1=greater_lightmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Lightning Damage; greater_ltng-max: func1=1/stat1=greater_lightmaxdam/val1= | tooltip=+# to Maximum Lightning Damage	Static	1280	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	80		51	30	ltng-min 5-10; ltng-max 30-50	exact base-name match
prefix	1791	Greater Static	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [mid; marker=property]	mid	225	66	80	51	2	misl		greater_m_ltng-min 13-13; greater_ltng-max 65-65	greater_m_ltng-min: func1=1/stat1=greater_lightmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Lightning Damage; greater_ltng-max: func1=1/stat1=greater_lightmaxdam/val1= | tooltip=+# to Maximum Lightning Damage	Static	1280	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	80		51	30	ltng-min 5-10; ltng-max 30-50	exact base-name match
prefix	1792	Greater Static	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [late; marker=property]	late	225	81		51	3	misl		greater_m_ltng-min 13-13; greater_ltng-max 65-65	greater_m_ltng-min: func1=1/stat1=greater_lightmindam/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Minimum Lightning Damage; greater_ltng-max: func1=1/stat1=greater_lightmaxdam/val1= | tooltip=+# to Maximum Lightning Damage	Static	1280	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	80		51	30	ltng-min 5-10; ltng-max 30-50	exact base-name match
prefix	1793	Greater Corosive	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [early; marker=property]	early	226	50	65	51	1	misl		greater_m_dmg-pois(param=100) 780-780	greater_m_dmg-pois: func1=15/stat1=greater_poisonmindam/val1= | func2=16/stat2=greater_poisonmaxdam/val2= | func3=17/stat3=poisonlength/val3= | func4=1/stat4=item_greaterAffixMarker/val4= | tooltip=Adds #-# Poison Damage Over # Seconds	Corosive	1284	+# to Minimum Poison Damage & +# to Maximum Poison Damage	80		51	30	dmg-pois(param=100) 300-600	exact base-name match
prefix	1794	Greater Corosive	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [mid; marker=property]	mid	226	66	80	51	2	misl		greater_m_dmg-pois(param=100) 780-780	greater_m_dmg-pois: func1=15/stat1=greater_poisonmindam/val1= | func2=16/stat2=greater_poisonmaxdam/val2= | func3=17/stat3=poisonlength/val3= | func4=1/stat4=item_greaterAffixMarker/val4= | tooltip=Adds #-# Poison Damage Over # Seconds	Corosive	1284	+# to Minimum Poison Damage & +# to Maximum Poison Damage	80		51	30	dmg-pois(param=100) 300-600	exact base-name match
prefix	1795	Greater Corosive	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [late; marker=property]	late	226	81		51	3	misl		greater_m_dmg-pois(param=100) 780-780	greater_m_dmg-pois: func1=15/stat1=greater_poisonmindam/val1= | func2=16/stat2=greater_poisonmaxdam/val2= | func3=17/stat3=poisonlength/val3= | func4=1/stat4=item_greaterAffixMarker/val4= | tooltip=Adds #-# Poison Damage Over # Seconds	Corosive	1284	+# to Minimum Poison Damage & +# to Maximum Poison Damage	80		51	30	dmg-pois(param=100) 300-600	exact base-name match
prefix	1796	Greater Apprentice	Greater +# to Minimum Magic Damage & +# to Maximum Magic Damage [early; marker=property]	early	227	50	65	51	1	misl		greater_m_dmg-mag 26-26	greater_m_dmg-mag: func1=15/stat1=magicmindam/val1= | func2=16/stat2=magicmaxdam/val2= | func3=1/stat3=item_greaterAffixMarker/val3= | tooltip=Adds #-# Magic Damage	Apprentice	1288	+# to Minimum Magic Damage & +# to Maximum Magic Damage	80		51	30	dmg-mag 10-20	exact base-name match
prefix	1797	Greater Apprentice	Greater +# to Minimum Magic Damage & +# to Maximum Magic Damage [mid; marker=property]	mid	227	66	80	51	2	misl		greater_m_dmg-mag 26-26	greater_m_dmg-mag: func1=15/stat1=magicmindam/val1= | func2=16/stat2=magicmaxdam/val2= | func3=1/stat3=item_greaterAffixMarker/val3= | tooltip=Adds #-# Magic Damage	Apprentice	1288	+# to Minimum Magic Damage & +# to Maximum Magic Damage	80		51	30	dmg-mag 10-20	exact base-name match
prefix	1798	Greater Apprentice	Greater +# to Minimum Magic Damage & +# to Maximum Magic Damage [late; marker=property]	late	227	81		51	3	misl		greater_m_dmg-mag 26-26	greater_m_dmg-mag: func1=15/stat1=magicmindam/val1= | func2=16/stat2=magicmaxdam/val2= | func3=1/stat3=item_greaterAffixMarker/val3= | tooltip=Adds #-# Magic Damage	Apprentice	1288	+# to Minimum Magic Damage & +# to Maximum Magic Damage	80		51	30	dmg-mag 10-20	exact base-name match
suffix	958	of Greater Life Everlasting	Greater Damage Reduced by # [early; marker=property]	early	1	50	65	31	16	amul,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life Everlasting	165	Damage Reduced by #	45		31	480	red-dmg 10-25	exact base-name match
suffix	959	of Greater Life Everlasting	Greater Damage Reduced by # [mid; marker=property]	mid	1	66	80	31	32	amul,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life Everlasting	165	Damage Reduced by #	45		31	480	red-dmg 10-25	exact base-name match
suffix	960	of Greater Life Everlasting	Greater Damage Reduced by # [late; marker=property]	late	1	81		31	48	amul,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life Everlasting	165	Damage Reduced by #	45		31	480	red-dmg 10-25	exact base-name match
suffix	961	of Greater Anima	Greater Damage Reduced by # [early; marker=property]	early	1	50	65	37	16	tors,shld,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Anima	170	Damage Reduced by #	51		37	480	red-dmg 8-15	exact base-name match
suffix	962	of Greater Anima	Greater Damage Reduced by # [mid; marker=property]	mid	1	66	80	37	32	tors,shld,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Anima	170	Damage Reduced by #	51		37	480	red-dmg 8-15	exact base-name match
suffix	963	of Greater Anima	Greater Damage Reduced by # [late; marker=property]	late	1	81		37	48	tors,shld,circ		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Anima	170	Damage Reduced by #	51		37	480	red-dmg 8-15	exact base-name match
suffix	964	of Greater Life	Greater Damage Reduced by # [early; marker=property]	early	1	50	65	22	16	amul,circ,ring		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life	163	Damage Reduced by #	35		22	480	red-dmg 6-10	exact base-name match
suffix	965	of Greater Life	Greater Damage Reduced by # [mid; marker=property]	mid	1	66	80	22	32	amul,circ,ring		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life	163	Damage Reduced by #	35		22	480	red-dmg 6-10	exact base-name match
suffix	966	of Greater Life	Greater Damage Reduced by # [late; marker=property]	late	1	81		22	48	amul,circ,ring		greater_m_red-dmg 24-24	greater_m_red-dmg: func1=1/stat1=greater_normal_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Damage Reduced by #	of Life	163	Damage Reduced by #	35		22	480	red-dmg 6-10	exact base-name match
suffix	967	of Greater Guarding	Greater Magic Resist +#% [early; marker=property]	early	2	50	65	45	16	amul,orb,circ,tors,shld		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Guarding	183	Magic Resist +#%	66		45	480	res-mag 10-13	exact base-name match
suffix	968	of Greater Guarding	Greater Magic Resist +#% [mid; marker=property]	mid	2	66	80	45	32	amul,orb,circ,tors,shld		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Guarding	183	Magic Resist +#%	66		45	480	res-mag 10-13	exact base-name match
suffix	969	of Greater Guarding	Greater Magic Resist +#% [late; marker=property]	late	2	81		45	48	amul,orb,circ,tors,shld		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Guarding	183	Magic Resist +#%	66		45	480	res-mag 10-13	exact base-name match
suffix	970	of Greater Negation	Greater Magic Resist +#% [early; marker=property]	early	2	50	65	61	16	shld,orb,circ,tors		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Negation	185	Magic Resist +#%	84		61	480	res-mag 14-20	exact base-name match
suffix	971	of Greater Negation	Greater Magic Resist +#% [mid; marker=property]	mid	2	66	80	61	32	shld,orb,circ,tors		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Negation	185	Magic Resist +#%	84		61	480	res-mag 14-20	exact base-name match
suffix	972	of Greater Negation	Greater Magic Resist +#% [late; marker=property]	late	2	81		61	48	shld,orb,circ,tors		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of Negation	185	Magic Resist +#%	84		61	480	res-mag 14-20	exact base-name match
suffix	973	of Greater Negation	Greater Magic Damage Reduced by # [early; marker=property]	early	2	50	65	30	16	amul,orb,circ,ring		greater_m_red-mag 10-10	greater_m_red-mag: func1=1/stat1=magic_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Damage Reduced by #	of Negation	175	Magic Damage Reduced by #	42		30	480	red-mag 7-8	exact base-name match
suffix	974	of Greater Negation	Greater Magic Damage Reduced by # [mid; marker=property]	mid	2	66	80	30	32	amul,orb,circ,ring		greater_m_red-mag 10-10	greater_m_red-mag: func1=1/stat1=magic_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Damage Reduced by #	of Negation	175	Magic Damage Reduced by #	42		30	480	red-mag 7-8	exact base-name match
suffix	975	of Greater Negation	Greater Magic Damage Reduced by # [late; marker=property]	late	2	81		30	48	amul,orb,circ,ring		greater_m_red-mag 10-10	greater_m_red-mag: func1=1/stat1=magic_damage_reduction/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Damage Reduced by #	of Negation	175	Magic Damage Reduced by #	42		30	480	red-mag 7-8	exact base-name match
suffix	976	of the Greater Sentinel	Greater Magic Resist +#% [early; marker=property]	early	2	1	65	26	16	ring,amul,orb,circ,tors,shld		greater_m_res-mag 30-30	greater_m_res-mag: func1=1/stat1=greater_magicresist/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=Magic Resist +#%	of the Sentinel	181	Magic Resist +#%	42		26	480	res-mag 6-9	exact base-name match
