table	line	name	set	spawnable	disabled	item_code	item_name	category	tier	type	type2	current_lvl	proposed_lvl	delta	current_lvl_req	base_levelreq	normal_code	exceptional_code	elite_code
unique	871	Axes of Jahadra		1		9b8	hurlbat	weapon	exceptional	taxe	1wep	43	41	-2	56	25	bal	9b8	7b8
unique	291	The Scalper		1		9ta	Francisca	weapon	exceptional	taxe	1wep	40	34	-6	47	22	tax	9ta	7ta
unique	886	Pain Harvester		1		9bk	War Dart	weapon	exceptional	tkni	1wep	24	39	15	37	25	bkf	9bk	7bk
unique	885	Ravenstar		1		9bk	war dart	weapon	exceptional	tkni	1wep	30	39	9	39	25	bkf	9bk	7bk
unique	294	Deathbit		1		9tk	battle dart	weapon	exceptional	tkni	1wep	25	31	6	40	19	tkf	9tk	7tk
unique	883	Silt Runner		1		9tk	battle dart	weapon	exceptional	tkni	1wep	25	31	6	30	19	tkf	9tk	7tk
unique	145	Blackhand Key		1		9gw	Grave Wand	weapon	exceptional	wand	1wep	26	49	23	41	25	gwn	9gw	7gw
unique	144	Arm of King Leoric		1		9bw	Tomb Wand	weapon	exceptional	wand	1wep	25	43	18	36	25	bwn	9bw	7bw
unique	143	Carin Shard		1		9yw	Petrified Wand	weapon	exceptional	wand	1wep	25	38	13	35	25	ywn	9yw	7yw
unique	747	Gravedancer's Union		1		9gw	grave wand	weapon	exceptional	wand	1wep	40	49	9	49	25	gwn	9gw	7gw
unique	745	Wand of Fireballs		1		9bw	tomb wand	weapon	exceptional	wand	1wep	35	43	8	45	25	bwn	9bw	7bw
unique	742	Apocalypse Fire		1		9wn	burnt wand	weapon	exceptional	wand	1wep	25	31	6	39	19	wnd	9wn	7wn
unique	142	Suicide Branch		1		9wn	Burnt Wand	weapon	exceptional	wand	1wep	25	31	6	33	19	wnd	9wn	7wn
unique	743	Huclavee's Flinch		1		9yw	petrified wand	weapon	exceptional	wand	1wep	34	38	4	42	25	ywn	9yw	7yw
unique	746	Nullwand		1		9gw	grave wand	weapon	exceptional	wand	1wep	45	49	4	55	25	gwn	9gw	7gw
unique	744	Asylum's Ward		1		9bw	tomb wand	weapon	exceptional	wand	1wep	40	43	3	50	25	bwn	9bw	7bw
unique	741	Epoch's End		1		9wn	burnt wand	weapon	exceptional	wand	1wep	30	31	1	43	19	wnd	9wn	7wn
unique	200	Pus Spitter		1		8mx	Siege Crossbow	weapon	exceptional	xbow		25	40	15	36	25	mxb	8mx	6mx
unique	202	Demon Machine		1		8rx	Chu-Ko-Nu	weapon	exceptional	xbow		40	54	14	49	25	rxb	8rx	6rx
unique	201	Buriza-Do Kyanon		1		8hx	Ballista	weapon	exceptional	xbow		35	47	12	41	25	hxb	8hx	6hx
unique	815	Senmet's Boltcaster		1		8hx	ballista	weapon	exceptional	xbow		36	47	11	47	25	hxb	8hx	6hx
unique	811	Garlana Firebolt		1		8lx	arbalest	weapon	exceptional	xbow		24	34	10	38	22	lxb	8lx	6lx
unique	817	Widow's Refrain		1		8rx	chu-ko-nu	weapon	exceptional	xbow		44	54	10	54	25	rxb	8rx	6rx
unique	199	Langer Briser		1		8lx	Arbalest	weapon	exceptional	xbow		25	34	9	32	22	lxb	8lx	6lx
unique	813	Raven Myst		1		8mx	siege crossbow	weapon	exceptional	xbow		32	40	8	43	25	mxb	8mx	6mx
unique	814	Whyte Stag		1		8hx	ballista	weapon	exceptional	xbow		40	47	7	56	25	hxb	8hx	6hx
unique	816	Ashira's Stunbeam		1		8rx	chu-ko-nu	weapon	exceptional	xbow		55	54	-1	61	25	rxb	8rx	6rx
unique	810	Kyuss' Crossbow		1		8lx	arbalest	weapon	exceptional	xbow		40	34	-6	48	22	lxb	8lx	6lx
unique	1149	Angelsong		1		am1	Stag Bow	weapon	normal	abow		1	18	17	14	14	am1	am6	amb
unique	1148	Bleeding Branch		1		am1	stag bow	weapon	normal	abow		1	18	17	14	14	am1	am6	amb
unique	1151	Elvenbrand		1		am2	reflex bow	weapon	normal	abow		12	27	15	24	20	am2	am7	amc
unique	1147	Damsel of Destruction		1		am1	stag bow	weapon	normal	abow		12	18	6	20	14	am1	am6	amb
unique	1150	Kashya's Retort		1		am2	reflex bow	weapon	normal	abow		25	27	2	30	20	am2	am7	amc
unique	1162	Hastemaster		1		am5	maiden javelin	weapon	normal	ajav	1wep	12	23	11	18	17	am5	ama	amf
unique	1163	Raptorshaft		1		am5	Maiden Javelin	weapon	normal	ajav	1wep	12	23	11	20	17	am5	ama	amf
unique	1161	Shieldmaiden's Toss		1		am5	maiden javelin	weapon	normal	ajav	1wep	12	23	11	25	17	am5	ama	amf
unique	1168	Hawkfire		1		am3	maiden spear	weapon	normal	aspe		1	18	17	14	14	am3	am8	amd
unique	1167	Wrathshifter		1		am3	maiden spear	weapon	normal	aspe		1	18	17	15	14	am3	am8	amd
unique	1170	Sepia Shard		1		am4	maiden pike	weapon	normal	aspe		12	27	15	20	20	am4	am9	ame
unique	1169	Stygian Harlot		1		am4	maiden pike	weapon	normal	aspe		12	27	15	20	20	am4	am9	ame
unique	4	Bladebone		1		2ax	Double Axe	weapon	normal	axe	1wep	1	13	12	15	0	2ax	92a	72a
unique	447	Lungreaver		1		2ax	double axe	weapon	normal	axe	1wep	1	13	12	14	0	2ax	92a	72a
unique	11	Humongous		1		gix	Giant Axe	weapon	normal	axe	slam	20	27	7	29	0	gix	9gi	7gi
unique	5	Skull Splitter		1		mpi	Military Pick	weapon	normal	axe	1wep	12	19	7	21	0	mpi	9mp	7mp
unique	10	Brainhew		1		gax	Great Axe	weapon	normal	axe	slam	17	23	6	25	0	gax	9ga	7ga
unique	3	Deathspade		1		axe	Axe	weapon	normal	axe	1wep	1	7	6	9	0	axe	9ax	7ax
unique	445	Goreflood		1		axe	axe	weapon	normal	axe	1wep	1	7	6	10	0	axe	9ax	7ax
unique	7	Axe of Fechmar		1		lax	Large Axe	weapon	normal	axe	slam	1	6	5	8	0	lax	9la	7la
unique	451	Deathflake		1		wax	war axe	weapon	normal	axe	1wep	20	25	5	30	0	wax	9wa	7wa
unique	469	Gracehunter		1		lax	large axe	weapon	normal	axe	slam	1	6	5	8	0	lax	9la	7la
unique	6	Rakescar		1		wax	War Axe	weapon	normal	axe	1wep	20	25	5	27	0	wax	9wa	7wa
unique	473	Sandking		1		btx	battle axe	weapon	normal	axe	slam	12	17	5	23	0	btx	9bt	7bt
unique	9	The Chieftain		1		btx	Battle Axe	weapon	normal	axe	slam	12	17	5	19	0	btx	9bt	7bt
unique	475	Nova Spine		1		gax	great axe	weapon	normal	axe	slam	20	23	3	28	0	gax	9ga	7ga
unique	477	Curseweaver		1		gix	giant axe	weapon	normal	axe	slam	25	27	2	32	0	gix	9gi	7gi
unique	443	Gangrene Reaper		1		hax	hand axe	weapon	normal	axe	1wep	1	3	2	6	0	hax	9ha	7ha
unique	449	Occam's Razor		1		mpi	military pick	weapon	normal	axe	1wep	17	19	2	23	0	mpi	9mp	7mp
unique	476	Taskmaster's Curse		1		gix	giant axe	weapon	normal	axe	slam	25	27	2	37	0	gix	9gi	7gi
unique	472	Tendriculos		1		btx	battle axe	weapon	normal	axe	slam	15	17	2	27	0	btx	9bt	7bt
unique	2	The Gnasher		1		hax	Hand Axe	weapon	normal	axe	1wep	1	3	2	5	0	hax	9ha	7ha
unique	446	Long Suffering		1		2ax	double axe	weapon	normal	axe	1wep	12	13	1	16	0	2ax	92a	72a
unique	474	Winter Wolf		1		gax	great axe	weapon	normal	axe	slam	25	23	-2	33	0	gax	9ga	7ga
unique	470	Night Hag		1		bax	broad axe	weapon	normal	axe	slam	15	12	-3	23	0	bax	9ba	7ba
unique	444	Easebringer		1		axe	axe	weapon	normal	axe	1wep	12	7	-5	22	0	axe	9ax	7ax
unique	448	Broken Earth		1		mpi	military pick	weapon	normal	axe	1wep	25	19	-6	30	0	mpi	9mp	7mp
unique	468	Light Phasm		1		lax	large axe	weapon	normal	axe	slam	12	6	-6	21	0	lax	9la	7la
unique	442	Auburn Fire		1		hax	hand axe	weapon	normal	axe	1wep	12	3	-9	15	0	hax	9ha	7ha
unique	765	Beeswarm		1		lbb	long battle bow	weapon	normal	bow		12	23	11	26	0	lbb	8l8	6l7
unique	767	Ranger's Sting		1		swb	short war bow	weapon	normal	bow		16	27	11	29	0	swb	8sw	6sw
unique	68	Blastbark		1		lwb	Long War Bow	weapon	normal	bow		25	31	6	28	0	lwb	8lw	6lw
unique	65	Stormstrike		1		sbb	Short Battle Bow	weapon	normal	bow		12	18	6	25	0	sbb	8s8	6s7
unique	768	Telena's War Bow		1		lwb	long war bow	weapon	normal	bow		25	31	6	37	0	lwb	8lw	6lw
unique	763	Willowsting		1		sbb	short battle bow	weapon	normal	bow		12	18	6	15	0	sbb	8s8	6s7
unique	766	Sylvan Battle Bow		1		swb	short war bow	weapon	normal	bow		22	27	5	35	0	swb	8sw	6sw
unique	62	Witherstring		1		hbw	Hunter's Bow	weapon	normal	bow		1	5	4	13	0	hbw	8hb	6hb
unique	66	Wizendraw		1		lbb	Long Battle Bow	weapon	normal	bow		20	23	3	26	0	lbb	8l8	6l7
unique	764	Kirre Strike		1		lbb	long battle bow	weapon	normal	bow		25	23	-2	32	0	lbb	8l8	6l7
unique	758	Elven Bow of Duadon		1		lbw	long bow	weapon	normal	bow		12	8	-4	21	0	lbw	8lb	6lb
unique	63	Raven Claw		1		lbw	Long Bow	weapon	normal	bow		12	8	-4	15	0	lbw	8lb	6lb
unique	762	Shayira's Flight		1		sbb	short battle bow	weapon	normal	bow		22	18	-4	29	0	sbb	8s8	6s7
unique	756	Centaur's Arc		1		hbw	hunter's bow	weapon	normal	bow		12	5	-7	22	0	hbw	8hb	6hb
unique	760	Silver Oak Bow		1		cbw	composite bow	weapon	normal	bow		20	12	-8	28	0	cbw	8cb	6cb
unique	574	Oakheart		1		spc	spiked club	weapon	normal	club	1wep	1	4	3	9	0	spc	9sp	7sp
unique	20	Stoutnail		1		spc	Spiked Club	weapon	normal	club	1wep	1	4	3	5	0	spc	9sp	7sp
unique	573	Troll's Nail		1		spc	spiked club	weapon	normal	club	1wep	12	4	-8	25	0	spc	9sp	7sp
unique	571	Bramble Oak		1		clb	club	weapon	normal	club	1wep	12	1	-11	20	0	clb	9cl	7cl
unique	1318	Crimson Cry		1		axf	Hatchet Hands	weapon	normal	h2h	1wep	1	12	11	10	0	axf	9xf	7xf
unique	1316	Spirit Hawk		1		axf	hatchet hands	weapon	normal	h2h	1wep	1	12	11	15	0	axf	9xf	7xf
unique	1326	Key to the Madhouse		1		btl	blade talons	weapon	normal	h2h	1wep	12	21	9	30	0	btl	9tw	7tw
unique	1325	Nightmare Razors		1		btl	blade talons	weapon	normal	h2h	1wep	12	21	9	25	0	btl	9tw	7tw
unique	1322	Frostshiver		1		clw	claws	weapon	normal	h2h	1wep	10	18	8	22	0	clw	9lw	7lw
unique	1315	Murdering Bloom		1		wrb	Wrist Blade	weapon	normal	h2h	1wep	1	9	8	5	0	wrb	9wb	7wb
unique	1313	Razorspine		1		wrb	wrist blade	weapon	normal	h2h	1wep	1	9	8	12	0	wrb	9wb	7wb
unique	1314	Storms of Spring		1		wrb	wrist blade	weapon	normal	h2h	1wep	1	9	8	7	0	wrb	9wb	7wb
unique	1323	Lynx Talon		1		clw	claws	weapon	normal	h2h	1wep	12	18	6	24	0	clw	9lw	7lw
unique	1324	Winterquick		1		clw	Claws	weapon	normal	h2h	1wep	12	18	6	20	0	clw	9lw	7lw
unique	1320	Androsphinx		1		ces	cestus	weapon	normal	h2h	1wep	12	15	3	15	0	ces	9cs	7cs
unique	1321	Liege Reaver		1		ces	Cestus	weapon	normal	h2h	1wep	12	15	3	15	0	ces	9cs	7cs
unique	1319	Samantha's Fist		1		ces	cestus	weapon	normal	h2h	1wep	12	15	3	20	0	ces	9cs	7cs
unique	1329	Martial Law		1		skr	scissors katar	weapon	normal	h2h	1wep	25	24	-1	30	0	skr	9qr	7qr
unique	1330	Troll's Touch		1		skr	Scissors Katar	weapon	normal	h2h	1wep	25	24	-1	25	0	skr	9qr	7qr
unique	1327	Bladespan		1		btl	Blade Talons	weapon	normal	h2h	1wep	25	21	-4	33	0	btl	9tw	7tw
unique	1328	Dark Demesne		1		skr	scissors katar	weapon	normal	h2h	1wep	30	24	-6	45	0	skr	9qr	7qr
unique	24	Ironstone		1		whm	War Hammer	weapon	normal	hamm	1wep	12	25	13	27	0	whm	9wh	7wh
unique	588	Vilifier		1		gma	great maul	weapon	normal	hamm	slam	22	32	10	33	0	gma	9gm	7gm
unique	25	Bonesnap		1		mau	Maul	weapon	normal	hamm	slam	12	21	9	24	0	mau	9m9	7m7
unique	26	Steeldriver		1		gma	Great Maul	weapon	normal	hamm	slam	25	32	7	29	0	gma	9gm	7gm
unique	586	Spirit Crusher		1		mau	maul	weapon	normal	hamm	slam	17	21	4	30	0	mau	9m9	7m7
unique	587	Konnan's Maul		1		gma	great maul	weapon	normal	hamm	slam	30	32	2	46	0	gma	9gm	7gm
unique	585	Famorian's Club		1		mau	maul	weapon	normal	hamm	slam	25	21	-4	39	0	mau	9m9	7m7
unique	838	Mind Creche		1		glv	Glaive	weapon	normal	jave	1wep	12	23	11	15	0	glv	9gl	7gl
unique	832	Luck Chaser		1		pil	Pilum	weapon	normal	jave	1wep	1	10	9	11	0	pil	9pi	7pi
unique	837	Sting of Humiliation		1		glv	glaive	weapon	normal	jave	1wep	16	23	7	21	0	glv	9gl	7gl
unique	841	Baba Yaga's Needle		1		tsp	Throwing Spear	weapon	normal	jave	1wep	25	29	4	29	0	tsp	9ts	7ts
unique	839	Dancing Scarecrow		1		tsp	throwing spear	weapon	normal	jave	1wep	25	29	4	37	0	tsp	9ts	7ts
unique	840	Splinterfreeze		1		tsp	throwing spear	weapon	normal	jave	1wep	25	29	4	32	0	tsp	9ts	7ts
unique	835	Pridebreaker		1		ssp	Short Spear	weapon	normal	jave	1wep	12	15	3	14	0	ssp	9s9	7s7
unique	834	Teeth of Infinity		1		ssp	short spear	weapon	normal	jave	1wep	12	15	3	21	0	ssp	9s9	7s7
unique	830	Amazon's Kiss		1		pil	pilum	weapon	normal	jave	1wep	12	10	-2	23	0	pil	9pi	7pi
unique	836	Cadin'Sor		1		glv	glaive	weapon	normal	jave	1wep	25	23	-2	33	0	glv	9gl	7gl
unique	831	Skyglow		1		pil	pilum	weapon	normal	jave	1wep	12	10	-2	15	0	pil	9pi	7pi
unique	833	Chaos Flight		1		ssp	short spear	weapon	normal	jave	1wep	25	15	-10	27	0	ssp	9s9	7s7
unique	827	Hippogriff Wing		1		jav	javelin	weapon	normal	jave	1wep	12	1	-11	21	0	jav	9ja	7ja
unique	631	Deathprick		1		bld	blade	weapon	normal	knif	1wep	12	23	11	17	0	bld	9bl	7bl
unique	630	Moonsea Razor		1		bld	blade	weapon	normal	knif	1wep	12	23	11	21	0	bld	9bl	7bl
unique	44	Spectral Shard		1		bld	Blade	weapon	normal	knif	1wep	12	23	11	20	0	bld	9bl	7bl
unique	629	Zenkiller		1		kri	kris	weapon	normal	knif	1wep	8	17	9	15	0	kri	9kr	7kr
unique	42	The Diggler		1		dir	Dirk	weapon	normal	knif	1wep	1	9	8	11	0	dir	9di	7di
unique	628	Dragon Talon		1		kri	kris	weapon	normal	knif	1wep	12	17	5	18	0	kri	9kr	7kr
unique	43	The Jade Tan Do		1		kri	Kris	weapon	normal	knif	1wep	12	17	5	19	0	kri	9kr	7kr
unique	625	Darkflayer		1		dgr	dagger	weapon	normal	knif	1wep	1	3	2	6	0	dgr	9dg	7dg
unique	41	Gull		1		dgr	Dagger	weapon	normal	knif	1wep	1	3	2	4	0	dgr	9dg	7dg
unique	626	Gornnagal's Dirk		1		dir	dirk	weapon	normal	knif	1wep	12	9	-3	20	0	dir	9di	7di
unique	627	Prisoner's Anguish		1		dir	dirk	weapon	normal	knif	1wep	12	9	-3	14	0	dir	9di	7di
unique	624	Vampire's Fang		1		dgr	dagger	weapon	normal	knif	1wep	12	3	-9	20	0	dgr	9dg	7dg
unique	21	Crushflange		1		mac	Mace	weapon	normal	mace	1wep	1	8	7	9	0	mac	9ma	7ma
unique	595	Lesson in Pain		1		mac	mace	weapon	normal	mace	1wep	1	8	7	13	0	mac	9ma	7ma
unique	23	The General's Tan Do Li Ga		1		fla	Flail	weapon	normal	mace	1wep	17	19	2	21	0	fla	9fl	7fl
unique	22	Bloodrise		1		mst	Morning Star	weapon	normal	mace	1wep	12	13	1	15	0	mst	9mt	7mt
unique	597	Endless Sleep		1		mst	morning star	weapon	normal	mace	1wep	12	13	1	20	0	mst	9mt	7mt
unique	594	Hycandra		1		mac	mace	weapon	normal	mace	1wep	12	8	-4	20	0	mac	9ma	7ma
unique	598	Lashfire		1		fla	flail	weapon	normal	mace	1wep	25	19	-6	34	0	fla	9fl	7fl
unique	599	The Quickening		1		fla	flail	weapon	normal	mace	1wep	25	19	-6	29	0	fla	9fl	7fl
unique	596	Dawn's Mist		1		mst	morning star	weapon	normal	mace	1wep	25	13	-12	29	0	mst	9mt	7mt
unique	1185	Unseeing Eye		1		ob5	Jared's Stone	weapon	normal	orb	1wep	12	24	12	20	18	ob5	oba	obf
unique	1182	Soul Stinger		1		ob3	Smoked Sphere	weapon	normal	orb	1wep	1	12	11	15	8	ob3	ob8	obd
unique	1179	Cyanstrike		1		ob2	sacred orb	weapon	normal	orb	1wep	1	8	7	10	0	ob2	ob7	obc
unique	1180	Flicker Cinch		1		ob2	Sacred Globe	weapon	normal	orb	1wep	1	8	7	10	0	ob2	ob7	obc
unique	1184	Thought Splinter		1		ob4	Clasped Orb	weapon	normal	orb	1wep	12	17	5	15	13	ob4	ob9	obe
unique	1183	Zapcaster		1		ob4	clasped orb	weapon	normal	orb	1wep	12	17	5	20	13	ob4	ob9	obe
unique	1186	Eternity Cable		1		ob5	Jared's Stone	weapon	normal	orb	1wep	25	24	-1	30	18	ob5	oba	obf
unique	1181	Revoker		1		ob3	smoked sphere	weapon	normal	orb	1wep	17	12	-5	25	8	ob3	ob8	obd
unique	681	Ripskin		1		hal	halberd	weapon	normal	pole	slam	12	29	17	28	0	hal	9h9	7h7
unique	683	Slayer's Debt		1		wsc	war scythe	weapon	normal	pole	slam	23	34	11	32	0	wsc	9wc	7wc
unique	679	Landsplitter		1		pax	poleaxe	weapon	normal	pole	slam	12	21	9	24	0	pax	9pa	7pa
unique	682	Sommerstrike Edge		1		wsc	war scythe	weapon	normal	pole	slam	25	34	9	35	0	wsc	9wc	7wc
unique	55	The Grim Reaper		1		wsc	War Scythe	weapon	normal	pole	slam	25	34	9	29	0	wsc	9wc	7wc
unique	54	Woestave		1		hal	Halberd	weapon	normal	pole	slam	20	29	9	28	0	hal	9h9	7h7
unique	675	Oreseeker		1		vou	voulge	weapon	normal	pole	slam	4	11	7	14	0	vou	9vo	7vo
unique	50	Dimoak's Hew		1		bar	Bardiche	weapon	normal	pole	slam	1	5	4	8	0	bar	9b7	7o7
unique	673	Knave's Ascendence		1		bar	bardiche	weapon	normal	pole	slam	1	5	4	10	0	bar	9b7	7o7
unique	680	Snowy Sky		1		hal	halberd	weapon	normal	pole	slam	25	29	4	38	0	hal	9h9	7h7
unique	677	Rebuker		1		scy	scythe	weapon	normal	pole	slam	12	15	3	19	0	scy	9s8	7s8
unique	52	Soul Harvest		1		scy	Scythe	weapon	normal	pole	slam	12	15	3	19	0	scy	9s8	7s8
unique	678	Axe of Sytherdan		1		pax	poleaxe	weapon	normal	pole	slam	20	21	1	29	0	pax	9pa	7pa
unique	53	The Battlebranch		1		pax	Poleaxe	weapon	normal	pole	slam	20	21	1	25	0	pax	9pa	7pa
unique	51	Steelgoad		1		vou	Voulge	weapon	normal	pole	slam	12	11	-1	14	0	vou	9vo	7vo
unique	676	Slayer of Fields		1		scy	scythe	weapon	normal	pole	slam	20	15	-5	26	0	scy	9s8	7s8
unique	672	Hylocan Axe		1		bar	bardiche	weapon	normal	pole	slam	12	5	-7	20	0	bar	9b7	7o7
unique	674	Simpering Edge		1		vou	voulge	weapon	normal	pole	slam	20	11	-9	23	0	vou	9vo	7vo
unique	614	Dawnskein		1		wsp	war scepter	weapon	normal	scep	1wep	17	21	4	29	0	wsp	9ws	7ws
unique	19	Stormeye		1		wsp	War Scepter	weapon	normal	scep	1wep	17	21	4	30	0	wsp	9ws	7ws
unique	612	Angel's Grace		1		gsc	grand scepter	weapon	normal	scep	1wep	12	15	3	22	0	gsc	9qs	7qs
unique	611	Avenger's Honor		1		gsc	grand scepter	weapon	normal	scep	1wep	12	15	3	25	0	gsc	9qs	7qs
unique	18	Rusthandle		1		gsc	Grand Scepter	weapon	normal	scep	1wep	12	15	3	18	0	gsc	9qs	7qs
unique	610	Ambercall		1		scp	scepter	weapon	normal	scep	1wep	1	3	2	8	0	scp	9sc	7sc
unique	17	Knell Striker		1		scp	Scepter	weapon	normal	scep	1wep	1	3	2	5	0	scp	9sc	7sc
unique	609	Angelic Sympathy		1		scp	scepter	weapon	normal	scep	1wep	12	3	-9	19	0	scp	9sc	7sc
unique	619	Celestial Knight		1		wsp	war scepter	weapon	normal	scep	1wep	36	21	-15	46	0	wsp	9ws	7ws
unique	650	Fangtree		1		brn	brandistock	weapon	normal	spea		8	16	8	17	0	brn	9br	7br
unique	48	Lance of Yaggai		1		spt	Spetum	weapon	normal	spea		12	20	8	22	0	spt	9st	7st
unique	46	Razortine		1		tri	Trident	weapon	normal	spea		1	9	8	12	0	tri	9tr	7tr
unique	47	Bloodthief		1		brn	Brandistock	weapon	normal	spea		12	16	4	17	0	brn	9br	7br
unique	45	The Dragon Chang		1		spr	Spear	weapon	normal	spea		1	5	4	8	0	spr	9sr	7sr
unique	654	Woodclaw		1		pik	pike	weapon	normal	spea		22	24	2	30	0	pik	9p9	7p7
unique	49	The Tannr Gorerod		1		pik	Pike	weapon	normal	spea		25	24	-1	27	0	pik	9p9	7p7
unique	648	Deceiver's Device		1		tri	trident	weapon	normal	spea		12	9	-3	15	0	tri	9tr	7tr
unique	647	Mako's Pierce		1		tri	trident	weapon	normal	spea		12	9	-3	23	0	tri	9tr	7tr
unique	651	Dragon Turtle		1		spt	spetum	weapon	normal	spea		25	20	-5	32	0	spt	9st	7st
unique	652	Ruemonger		1		spt	spetum	weapon	normal	spea		25	20	-5	30	0	spt	9st	7st
unique	653	Footman's Picket		1		pik	pike	weapon	normal	spea		30	24	-6	38	0	pik	9p9	7p7
unique	649	Spear of Hydragoon		1		brn	brandistock	weapon	normal	spea		22	16	-6	30	0	brn	9br	7br
unique	645	Sleepthorn		1		spr	spear	weapon	normal	spea		12	5	-7	18	0	spr	9sr	7sr
unique	714	Riddlesolver		1		wst	war staff	weapon	normal	staf	slam	15	24	9	29	0	wst	8ws	6ws
unique	57	Serpent Lord		1		lst	Long Staff	weapon	normal	staf	slam	1	8	7	9	0	lst	8ls	6ls
unique	60	The Iron Jang Bong		1		wst	War Staff	weapon	normal	staf	slam	17	24	7	28	0	wst	8ws	6ws
unique	710	Sage's Retort		1		cst	gnarled staff	weapon	normal	staf	slam	6	12	6	15	0	cst	8cs	6cs
unique	712	Strange Alchemy		1		bst	battle staff	weapon	normal	staf	slam	12	17	5	23	0	bst	8bs	6bs
unique	59	The Salamander		1		bst	Battle Staff	weapon	normal	staf	slam	12	17	5	21	0	bst	8bs	6bs
unique	707	Puppeteer's Staff		1		lst	long staff	weapon	normal	staf	slam	4	8	4	12	0	lst	8ls	6ls
unique	713	Warmth of Ash		1		wst	war staff	weapon	normal	staf	slam	25	24	-1	40	0	wst	8ws	6ws
unique	711	Staff of the Arch-Magus		1		bst	battle staff	weapon	normal	staf	slam	25	17	-8	36	0	bst	8bs	6bs
unique	706	Touch of Evil		1		lst	long staff	weapon	normal	staf	slam	17	8	-9	29	0	lst	8ls	6ls
unique	704	Invoker		1		sst	short staff	weapon	normal	staf	slam	12	1	-11	20	0	sst	8ss	6ss
unique	709	Wizard's Rule		1		cst	gnarled staff	weapon	normal	staf	slam	25	12	-13	32	0	cst	8cs	6cs
unique	549	Arctic Edge		1		gsd	great sword	weapon	normal	swor	slam	12	33	21	20	0	gsd	9gd	7gd
unique	548	Demolisher		1		gsd	great sword	weapon	normal	swor	slam	12	33	21	27	0	gsd	9gd	7gd
unique	40	The Patriarch		1		gsd	Great Sword	weapon	normal	swor	slam	12	33	21	16	0	gsd	9gd	7gd
unique	507	Honor Guard		1		lsd	long sword	weapon	normal	swor	1wep	1	20	19	15	0	lsd	9ls	7ls
unique	34	Culwen's Point		1		wsd	War Sword	weapon	normal	swor	1wep	10	27	17	25	0	wsd	9wd	7wd
unique	541	Coaldark		1		clm	claymore	weapon	normal	swor	slam	1	17	16	10	0	clm	9cm	7cm
unique	546	Gharbad's Cry		1		flb	flamberge	weapon	normal	swor	slam	12	27	15	15	0	flb	9fb	7fb
unique	509	Orc Slayer		1		wsd	war sword	weapon	normal	swor	1wep	12	27	15	25	0	wsd	9wd	7wd
unique	39	Ripsaw		1		flb	Flamberge	weapon	normal	swor	slam	12	27	15	13	0	flb	9fb	7fb
unique	547	Warrior's Challenge		1		flb	flamberge	weapon	normal	swor	slam	12	27	15	18	0	flb	9fb	7fb
unique	38	Blacktongue		1		bsw	Bastard Sword	weapon	normal	swor	slam	10	24	14	26	0	bsw	9b9	7b7
unique	506	Conquistador		1		bsd	Broad Sword	weapon	normal	swor	1wep	1	15	14	10	0	bsd	9bs	7bs
unique	542	Ettercap		1		gis	giant sword	weapon	normal	swor	slam	10	21	11	25	0	gis	9gs	7gs
unique	543	Hell's Messenger		1		gis	giant sword	weapon	normal	swor	slam	10	21	11	20	0	gis	9gs	7gs
unique	501	Fiendslayer		1		flc	Falchion	weapon	normal	swor	1wep	1	11	10	15	0	flc	9fc	7fc
unique	30	Gleamscythe		1		flc	Falchion	weapon	normal	swor	1wep	1	11	10	13	0	flc	9fc	7fc
unique	545	Elder Curse		1		bsw	bastard sword	weapon	normal	swor	slam	15	24	9	27	0	bsw	9b9	7b7
unique	544	Yuan-Ti's Venom		1		bsw	bastard sword	weapon	normal	swor	slam	15	24	9	30	0	bsw	9b9	7b7
unique	33	Hellplague		1		lsd	Long Sword	weapon	normal	swor	1wep	12	20	8	22	0	lsd	9ls	7ls
unique	508	Winterswipe		1		lsd	long sword	weapon	normal	swor	1wep	12	20	8	18	0	lsd	9ls	7ls
unique	499	Chromablade		1		sbr	sabre	weapon	normal	swor	1wep	1	8	7	15	0	sbr	9sb	7sb
unique	498	Sajorn Jinx		1		sbr	sabre	weapon	normal	swor	1wep	1	8	7	16	0	sbr	9sb	7sb
unique	29	Skewer of Krintiz		1		sbr	Saber	weapon	normal	swor	1wep	1	8	7	10	0	sbr	9sb	7sb
unique	540	Blink Dog		1		clm	claymore	weapon	normal	swor	slam	12	17	5	15	0	clm	9cm	7cm
unique	538	Cloaker Beast		1		2hs	2-handed sword	weapon	normal	swor	slam	5	10	5	15	0	2hs	92h	72h
unique	504	Simpering Sword		1		crs	Crystal Sword	weapon	normal	swor	1wep	6	11	5	13	0	crs	9cr	7cr
unique	496	Anadek's Sword		1		scm	scimitar	weapon	normal	swor	1wep	1	5	4	15	0	scm	9sm	7sm
unique	28	Blood Crescent		1		scm	Scimitar	weapon	normal	swor	1wep	1	5	4	7	0	scm	9sm	7sm
unique	497	Briarblade		1		scm	scimitar	weapon	normal	swor	1wep	1	5	4	8	0	scm	9sm	7sm
unique	539	Deathlust		1		2hs	2-handed sword	weapon	normal	swor	slam	6	10	4	12	0	2hs	92h	72h
unique	32	Griswold's Edge		1		bsd	Broad Sword	weapon	normal	swor	1wep	12	15	3	17	0	bsd	9bs	7bs
unique	505	Omni-Slash		1		bsd	Broad Sword	weapon	normal	swor	1wep	12	15	3	20	0	bsd	9bs	7bs
