side	source_file	line	name	description	spawnable	rare	phase1_scope	group	frequency	level_before	level_after	level_delta	maxlevel_before	maxlevel_after	maxlevel_delta	levelreq_before	levelreq_after	levelreq_delta	mods	itypes	etypes
suffix	magicsuffix.txt	67	of Flame	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	40	28	-12				30	26	-4	fire-min 1-1; fire-max 2-5	glov, ring, amul	
suffix	magicsuffix.txt	68	of Passion	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	55	39	-16				51	43	-8	fire-min 1-3; fire-max 6-10	glov, ring, amul	
suffix	magicsuffix.txt	69	of Fire	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	65	46	-19				62	53	-9	fire-min 4-10; fire-max 11-30	glov, ring, amul	
suffix	magicsuffix.txt	70	of Burning	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	80	56	-24				74	63	-11	fire-min 11-25; fire-max 31-50	glov, ring, amul	
suffix	magicsuffix.txt	71	of Passion	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	15	11	-4				11	9	-2	fire-min 1-3; fire-max 6-10	jewl	
suffix	magicsuffix.txt	72	of Fire	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	36	25	-11				28	24	-4	fire-min 4-10; fire-max 11-30	jewl	
suffix	magicsuffix.txt	73	of Burning	+# to Minimum Fire Damage & +# to Maximum Fire Damage	1	1	yes	12	24	57	40	-17				49	42	-7	fire-min 11-25; fire-max 31-50	jewl	
suffix	magicsuffix.txt	74	of Shock	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	60	4	3	-1	35	25	-10	3	3	0	ltng-min 1-1; ltng-max 6-8	weap	wand, orb
suffix	magicsuffix.txt	75	of Lightning	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	48	15	11	-4	50	35	-15	11	9	-2	ltng-min 1-1; ltng-max 9-16	weap	wand, orb
suffix	magicsuffix.txt	76	of Thunder	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	36	25	18	-7	70	49	-21	18	15	-3	ltng-min 1-1; ltng-max 17-40	weap	wand, orb
suffix	magicsuffix.txt	77	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	34	24	-10				26	22	-4	ltng-min 1-6; ltng-max 41-120	weap	wand, orb
suffix	magicsuffix.txt	78	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	12	50	35	-15				49	42	-7	ltng-min 1-12; ltng-max 250-300	weap	wand, orb
suffix	magicsuffix.txt	79	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	12	75	53	-22				68	58	-10	ltng-min 1-20; ltng-max 300-350	weap	wand, orb
suffix	magicsuffix.txt	80	of Shock	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	50	35	-15				37	31	-6	ltng-min 1-1; ltng-max 11-23	boot, ring, amul	
suffix	magicsuffix.txt	81	of Lightning	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	65	46	-19				57	48	-9	ltng-min 1-1; ltng-max 24-50	boot, ring, amul	
suffix	magicsuffix.txt	82	of Thunder	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	75	53	-22				70	60	-10	ltng-min 1-1; ltng-max 51-75	boot, ring, amul	
suffix	magicsuffix.txt	83	of Storms	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	86	60	-26				80	68	-12	ltng-min 1-1; ltng-max 76-100	boot, ring, amul	
suffix	magicsuffix.txt	84	of Ennui	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	15	11	-4				11	9	-2	ltng-min 1-1; ltng-max 10-20	jewl	
suffix	magicsuffix.txt	85	of Lightning	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	36	25	-11				28	24	-4	ltng-min 1-1; ltng-max 21-60	jewl	
suffix	magicsuffix.txt	86	of Thunder	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	1	1	yes	13	24	57	40	-17				49	42	-7	ltng-min 1-1; ltng-max 61-100	jewl	
suffix	magicsuffix.txt	87	of Blight	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	60	5	4	-1	35	25	-10	3	3	0	dmg-pois(75) 24-24	weap, circ	rod, orb
suffix	magicsuffix.txt	88	of Venom	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	48	15	11	-4	50	35	-15	11	9	-2	dmg-pois(100) 54-54	weap, circ	rod, orb
suffix	magicsuffix.txt	89	of Pestilence	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	36	25	18	-7	70	49	-21	18	15	-3	dmg-pois(125) 103-103	weap, circ	rod, orb
suffix	magicsuffix.txt	90	of Anthrax	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	24	33	23	-10				25	21	-4	dmg-pois(150) 171-171	weap, circ	rod, orb
suffix	magicsuffix.txt	91	of Blight	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	24	45	31	-14				33	28	-5	dmg-pois(75) 171-171	ring, amul	
suffix	magicsuffix.txt	92	of Venom	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	12	65	46	-19				55	47	-8	dmg-pois(75) 266-266	ring, amul	
suffix	magicsuffix.txt	93	of Blight	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	12	85	59	-26				72	61	-11	dmg-pois(75) 377-377	ring, amul	
suffix	magicsuffix.txt	94	of Anthrax	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	24	1	1	0				1	1	0	dmg-pois(50) 103-103	jewl	
suffix	magicsuffix.txt	95	of Anthrax	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	24	44	31	-13				33	28	-5	dmg-pois(50) 206-206	jewl	
suffix	magicsuffix.txt	96	of Anthrax	+# to Minimum Poison Damage & +# to Maximum Poison Damage	1	1	yes	16	24	77	54	-23				66	56	-10	dmg-pois(50) 309-309	jewl	
suffix	magicsuffix.txt	97	of Warmth	Half Freeze Duration	1	1	yes	11	48	10	7	-3				7	6	-1	half-freeze 1-1	shld, boot, glov, ring, amul, circ, orb	
suffix	magicsuffix.txt	98	of Warmth	Cannot Be Frozen	1	1	yes	11	24	77	54	-23				69	59	-10	nofreeze 1-1	shld, boot, glov, ring, amul, circ, orb	
suffix	magicsuffix.txt	99	of Defiance	Poison Length Reduced by #%	1	1	yes	29	24	44	31	-13				39	33	-6	res-pois-len 75-90	tors, shld, amul, circ	
suffix	magicsuffix.txt	100	of Amelioration	Poison Length Reduced by #%	1	1	yes	29	36	25	18	-7				18	15	-3	res-pois-len 50-74	tors, shld, amul, circ	
suffix	magicsuffix.txt	101	of Remedy	Poison Length Reduced by #%	1	1	yes	29	36	18	13	-5	50	35	-15	13	11	-2	res-pois-len 25-49	armo, ring, amul, circ	
suffix	magicsuffix.txt	102	of Remedy	Poison Length Reduced by #%	1	1	yes	29	36	1	1	0	25	18	-7	1	1	0	res-pois-len 10-24	armo, ring, amul, circ	
suffix	magicsuffix.txt	103	of the Leech	#% Life stolen per hit	1	1	yes	27	84	6	4	-2				4	3	-1	lifesteal 4-5	weap	orb
suffix	magicsuffix.txt	104	of the Locust	#% Life stolen per hit	1	1	yes	27	84	20	14	-6				15	13	-2	lifesteal 6-7	weap	orb
suffix	magicsuffix.txt	105	of the Lamprey	#% Life stolen per hit	1	1	yes	27	84	55	39	-16				43	37	-6	lifesteal 8-9	mele	orb
suffix	magicsuffix.txt	106	of the Leech	#% Life stolen per hit	1	1	yes	27	48	14	10	-4				10	9	-1	lifesteal 3-4	ring, circ	
suffix	magicsuffix.txt	107	of the Locust	#% Life stolen per hit	1	1	yes	27	48	47	33	-14				35	30	-5	lifesteal 5-6	ring, circ	
suffix	magicsuffix.txt	108	of the Lamprey	#% Life stolen per hit	1	1	yes	27	48	77	54	-23				65	55	-10	lifesteal 7-8	ring, circ	
suffix	magicsuffix.txt	109	of the Leech	#% Life stolen per hit	1	1	yes	27	48	34	24	-10				26	22	-4	lifesteal 3-3	glov	
suffix	magicsuffix.txt	110	of the Leech	#% Life stolen per hit	1	1	yes	27	24	24	17	-7				20	17	-3	lifesteal 2-3	amul	
suffix	magicsuffix.txt	111	of the Locust	#% Life stolen per hit	1	1	yes	27	24	57	40	-17				45	38	-7	lifesteal 4-5	amul	
suffix	magicsuffix.txt	112	of the Lamprey	#% Life stolen per hit	1	1	yes	27	24	85	59	-26				73	62	-11	lifesteal 6-6	amul	
suffix	magicsuffix.txt	113	of the Bat	#% Mana stolen per hit	1	1	yes	28	84	7	5	-2				4	3	-1	manasteal 4-5	weap	orb
suffix	magicsuffix.txt	114	of the Wraith	#% Mana stolen per hit	1	1	yes	28	84	21	15	-6				16	14	-2	manasteal 6-7	weap	
suffix	magicsuffix.txt	115	of the Vampire	#% Mana stolen per hit	1	1	yes	28	84	56	39	-17				48	41	-7	manasteal 8-9	mele	
suffix	magicsuffix.txt	116	of the Bat	#% Mana stolen per hit	1	1	yes	28	48	15	11	-4				11	9	-2	manasteal 3-4	amul, circ	
suffix	magicsuffix.txt	117	of the Wraith	#% Mana stolen per hit	1	1	yes	28	48	58	41	-17				40	34	-6	manasteal 5-6	amul, circ	
suffix	magicsuffix.txt	118	of the Vampire	#% Mana stolen per hit	1	1	yes	28	48	78	55	-23				66	56	-10	manasteal 7-8	amul, circ	
suffix	magicsuffix.txt	119	of the Bat	#% Mana stolen per hit	1	1	yes	28	48	35	25	-10				27	23	-4	manasteal 3-3	glov	
suffix	magicsuffix.txt	120	of the Bat	#% Mana stolen per hit	1	1	yes	28	24	25	18	-7				21	18	-3	manasteal 2-3	ring	
suffix	magicsuffix.txt	121	of the Wraith	#% Mana stolen per hit	1	1	yes	28	24	58	41	-17				46	39	-7	manasteal 4-5	ring	
suffix	magicsuffix.txt	122	of the Vampire	#% Mana stolen per hit	1	1	yes	28	24	86	60	-26				74	63	-11	manasteal 6-8	ring	
suffix	magicsuffix.txt	123	of the Lich	#% Mana stolen per hit & #% Life stolen per hit	1	1	yes	60	12	44	31	-13				38	32	-6	manasteal 3-5; lifesteal 5-7	ring, amul	
suffix	magicsuffix.txt	124	of the Lich	#% Mana stolen per hit & #% Life stolen per hit	1	1	yes	60	12	66	46	-20				60	51	-9	manasteal 6-7; lifesteal 8-9	ring, amul	
suffix	magicsuffix.txt	125	of the Lich	#% Mana stolen per hit & #% Life stolen per hit	1	1	yes	60	12	87	61	-26				84	71	-13	manasteal 8-9; lifesteal 10-12	ring, amul	
suffix	magicsuffix.txt	126	of Health	Damage Reduced by #	1	1	yes	1	48	7	5	-2	20	14	-6	5	4	-1	red-dmg 1-1	tors, shld, ring, amul, circ	
suffix	magicsuffix.txt	127	of Protection	Damage Reduced by #	1	1	yes	1	48	18	13	-5	40	28	-12	13	11	-2	red-dmg 2-2	ring, amul, circ	
suffix	magicsuffix.txt	128	of Absorption	Damage Reduced by #	1	1	yes	1	48	26	18	-8	50	35	-15	19	16	-3	red-dmg 3-5	amul, circ, ring	
suffix	magicsuffix.txt	129	of Life	Damage Reduced by #	1	1	yes	1	48	35	25	-10				26	22	-4	red-dmg 6-10	amul, circ, ring	
suffix	magicsuffix.txt	130	of Life Everlasting	Damage Reduced by #	1	1	yes	1	48	45	31	-14				37	31	-6	red-dmg 10-25	amul, circ	
suffix	magicsuffix.txt	131	of Protection	Damage Reduced by #	1	1	yes	1	48	24	17	-7	25	18	-7	18	15	-3	red-dmg 2-3	tors, shld, circ	
suffix	magicsuffix.txt	132	of Absorption	Damage Reduced by #	1	1	yes	1	48	32	22	-10	55	39	-16	24	20	-4	red-dmg 4-5	tors, shld, circ	
suffix	magicsuffix.txt	133	of Life	Damage Reduced by #	1	1	yes	1	48	41	29	-12				33	28	-5	red-dmg 6-7	tors, shld, circ	
suffix	magicsuffix.txt	134	of Anima	Damage Reduced by #	1	1	yes	1	48	51	36	-15				43	37	-6	red-dmg 8-15	tors, shld, circ	
suffix	magicsuffix.txt	135	of Warding	Magic Damage Reduced by #	1	1	yes	2	48	7	5	-2	25	18	-7	5	4	-1	red-mag 1-2	tors, shld, ring, amul, orb, circ	
suffix	magicsuffix.txt	136	of the Sentinel	Magic Damage Reduced by #	1	1	yes	2	48	18	13	-5				12	10	-2	red-mag 3-4	ring, amul, orb, circ	
suffix	magicsuffix.txt	137	of Guarding	Magic Damage Reduced by #	1	1	yes	2	48	26	18	-8				19	16	-3	red-mag 5-6	amul, orb, circ, ring	
suffix	magicsuffix.txt	138	of Negation	Magic Damage Reduced by #	1	1	yes	2	48	42	29	-13				35	30	-5	red-mag 7-8	amul, orb, circ, ring	
suffix	magicsuffix.txt	139	of the Sentinel	Magic Damage Reduced by #	1	1	yes	2	48	24	17	-7	40	28	-12	18	15	-3	red-mag 2-4	tors, shld, circ	
suffix	magicsuffix.txt	140	of Guarding	Magic Damage Reduced by #	1	1	yes	2	48	32	22	-10				24	20	-4	red-mag 5-8	tors, shld, circ	
suffix	magicsuffix.txt	141	of Negation	Magic Damage Reduced by #	1	1	yes	2	48	41	29	-12				33	28	-5	red-mag 9-15	tors, shld, circ	
suffix	magicsuffix.txt	142	of Warding	Magic Resist +#%	1	1	yes	2	48	26	18	-8	37	26	-11	19	16	-3	res-mag 2-5	tors, shld, ring, amul, orb, circ	
suffix	magicsuffix.txt	143	of the Sentinel	Magic Resist +#%	1	1	yes	2	48	42	29	-13				31	26	-5	res-mag 6-9	ring, amul, orb, circ, tors, shld	
suffix	magicsuffix.txt	144	of Guarding	Magic Resist +#%	1	1	yes	2	48	66	46	-20				53	45	-8	res-mag 10-13	amul, orb, circ, tors, shld	
suffix	magicsuffix.txt	145	of Negation	Magic Resist +#%	1	1	yes	2	48	84	59	-25				72	61	-11	res-mag 14-20	shld, orb, circ, tors	
suffix	magicsuffix.txt	146	of Coolness	Fire Absorb #%	1	1	yes	3	12	11	8	-3	35	25	-10	8	7	-1	abs-fire 2-3	tors, shld, boot, circ	
suffix	magicsuffix.txt	147	of Incombustibility	Fire Absorb #%	1	1	yes	3	12	19	13	-6	70	49	-21	17	14	-3	abs-fire 4-6	tors, shld, boot, circ	
suffix	magicsuffix.txt	148	of Amianthus	Fire Absorb #%	1	1	yes	3	12	35	25	-10				29	25	-4	abs-fire 7-9	tors, shld, boot, circ	
suffix	magicsuffix.txt	149	of Fire Quenching	Fire Absorb #%	1	1	yes	3	12	50	35	-15				47	40	-7	abs-fire 10-15	tors, shld, boot, circ	
suffix	magicsuffix.txt	150	of Coolness	Fire Absorb #%	1	1	yes	3	12	13	9	-4				9	8	-1	abs-fire 1-2	ring, amul, orb, circ	
suffix	magicsuffix.txt	151	of Incombustibility	Fire Absorb #%	1	1	yes	3	12	22	15	-7				16	14	-2	abs-fire 3-4	amul, orb, circ, ring	
suffix	magicsuffix.txt	152	of Amianthus	Fire Absorb #%	1	1	yes	3	12	33	23	-10				25	21	-4	abs-fire 5-6	amul, orb, circ, ring	
suffix	magicsuffix.txt	153	of Fire Quenching	Fire Absorb #%	1	1	yes	3	12	46	32	-14				38	32	-6	abs-fire 8-10	amul, orb, circ, ring	
suffix	magicsuffix.txt	154	of Faith	Fire Absorb #%	1	1	yes	3	12	23	16	-7				17	14	-3	abs-fire 2-3	jewl	
suffix	magicsuffix.txt	155	of Faith	Fire Absorb #%	1	1	yes	3	12	56	39	-17				50	43	-7	abs-fire 4-7	jewl	
suffix	magicsuffix.txt	156	of Fire Coalescence1	+# Fire Absorb	1	1	yes	3	12	33	23	-10				29	25	-4	abs-fire% 3-7	weap, amul, ring, shld	
suffix	magicsuffix.txt	157	of Fire Coalescence1	+# Fire Absorb	1	1	yes	3	12	66	46	-20				54	46	-8	abs-fire% 8-15	weap, amul, ring, shld	
suffix	magicsuffix.txt	158	of Fire Coalescence1	+# Fire Absorb	1	1	yes	3	12	87	61	-26				80	68	-12	abs-fire% 16-25	weap, amul, ring, shld	
suffix	magicsuffix.txt	159	of Resistance	Lightning Absorb #%	1	1	yes	3	12	11	8	-3	35	25	-10	8	7	-1	abs-ltng 2-3	tors, shld, boot, circ	
suffix	magicsuffix.txt	160	of Insulation	Lightning Absorb #%	1	1	yes	3	12	19	13	-6	70	49	-21	14	12	-2	abs-ltng 4-6	tors, shld, boot, circ	
suffix	magicsuffix.txt	161	of Grounding	Lightning Absorb #%	1	1	yes	3	12	35	25	-10				29	25	-4	abs-ltng 7-9	tors, shld, boot, circ	
suffix	magicsuffix.txt	162	of the Dynamo	Lightning Absorb #%	1	1	yes	3	12	50	35	-15				47	40	-7	abs-ltng 10-15	tors, shld, boot, circ	
suffix	magicsuffix.txt	163	of Resistance	Lightning Absorb #%	1	1	yes	3	12	13	9	-4				9	8	-1	abs-ltng 1-2	ring, amul, orb, circ	
suffix	magicsuffix.txt	164	of Insulation	Lightning Absorb #%	1	1	yes	3	12	22	15	-7				16	14	-2	abs-ltng 3-4	amul, orb, circ, ring	
suffix	magicsuffix.txt	165	of Grounding	Lightning Absorb #%	1	1	yes	3	12	33	23	-10				25	21	-4	abs-ltng 5-6	amul, orb, circ, ring	
suffix	magicsuffix.txt	166	of the Dynamo	Lightning Absorb #%	1	1	yes	3	12	46	32	-14				38	32	-6	abs-ltng 8-10	amul, orb, circ, ring	
suffix	magicsuffix.txt	167	of Stoicism	Lightning Absorb #%	1	1	yes	3	12	22	15	-7				16	14	-2	abs-ltng 2-3	jewl	
suffix	magicsuffix.txt	168	of Stoicism	Lightning Absorb #%	1	1	yes	3	12	56	39	-17				50	43	-7	abs-ltng 4-7	jewl	
suffix	magicsuffix.txt	169	of Lightning Coalescence1	+# Lightning Absorb	1	1	yes	3	12	33	23	-10				29	25	-4	abs-ltng% 3-7	weap, amul, ring, shld	
suffix	magicsuffix.txt	170	of Lightning Coalescence1	+# Lightning Absorb	1	1	yes	3	12	66	46	-20				54	46	-8	abs-ltng% 8-15	weap, amul, ring, shld	
suffix	magicsuffix.txt	171	of Lightning Coalescence1	+# Lightning Absorb	1	1	yes	3	12	87	61	-26				80	68	-12	abs-ltng% 16-25	weap, amul, ring, shld	
suffix	magicsuffix.txt	172	of Warming	Cold Absorb #%	1	1	yes	3	12	11	8	-3	35	25	-10	8	7	-1	abs-cold 2-3	tors, shld, boot, circ	
suffix	magicsuffix.txt	173	of Thawing	Cold Absorb #%	1	1	yes	3	12	19	13	-6	70	49	-21	14	12	-2	abs-cold 4-6	tors, shld, boot, circ	
suffix	magicsuffix.txt	174	of the Dunes	Cold Absorb #%	1	1	yes	3	12	35	25	-10				29	25	-4	abs-cold 7-9	tors, shld, boot, circ	
suffix	magicsuffix.txt	175	of the Sirocco	Cold Absorb #%	1	1	yes	3	12	50	35	-15				47	40	-7	abs-cold 10-15	tors, shld, boot, circ	
suffix	magicsuffix.txt	176	of Warming	Cold Absorb #%	1	1	yes	3	12	13	9	-4				9	8	-1	abs-cold 1-2	ring, amul, orb, circ	
suffix	magicsuffix.txt	177	of Thawing	Cold Absorb #%	1	1	yes	3	12	22	15	-7				16	14	-2	abs-cold 3-4	amul, orb, circ, ring	
suffix	magicsuffix.txt	178	of the Dunes	Cold Absorb #%	1	1	yes	3	12	33	23	-10				25	21	-4	abs-cold 5-6	amul, orb, circ, ring	
suffix	magicsuffix.txt	179	of the Sirocco	Cold Absorb #%	1	1	yes	3	12	46	32	-14				38	32	-6	abs-cold 8-10	amul, orb, circ, ring	
suffix	magicsuffix.txt	180	of Desire	Cold Absorb #%	1	1	yes	3	12	23	16	-7				17	14	-3	abs-cold 2-3	jewl	
suffix	magicsuffix.txt	181	of Desire	Cold Absorb #%	1	1	yes	3	12	56	39	-17				50	43	-7	abs-cold 4-7	jewl	
suffix	magicsuffix.txt	182	of Chilling Coalescence1	+# Cold Absorb	1	1	yes	3	12	33	23	-10				29	25	-4	abs-cold% 3-7	weap, amul, ring, shld	
suffix	magicsuffix.txt	183	of Chilling Coalescence1	+# Cold Absorb	1	1	yes	3	12	66	46	-20				54	46	-8	abs-cold% 8-15	weap, amul, ring, shld	
suffix	magicsuffix.txt	184	of Chilling Coalescence1	+# Cold Absorb	1	1	yes	3	12	87	61	-26				80	68	-12	abs-cold% 16-25	weap, amul, ring, shld	
suffix	magicsuffix.txt	185	of the Yeti	Cold Resist +#% (Based on Character Level)	1	1	yes	43	12	1	1	0	20	14	-6	1	1	0	res-cold/lvl(4) -	armo, ring, amul	
suffix	magicsuffix.txt	186	of the Yeti	Cold Resist +#% (Based on Character Level)	1	1	yes	43	12	20	14	-6				1	1	0	res-cold/lvl(6) -	armo, ring, amul	
suffix	magicsuffix.txt	187	of the Phoenix	Fire Resist +#% (Based on Character Level)	1	1	yes	43	12	1	1	0	20	14	-6	1	1	0	res-fire/lvl(4) -	armo, ring, amul	
suffix	magicsuffix.txt	188	of the Phoenix	Fire Resist +#% (Based on Character Level)	1	1	yes	43	12	20	14	-6				1	1	0	res-fire/lvl(6) -	armo, ring, amul	
suffix	magicsuffix.txt	189	of the Efreeti	Lightning Resist +#% (Based on Character Level)	1	1	yes	43	12	1	1	0	20	14	-6	1	1	0	res-ltng/lvl(4) -	armo, ring, amul	
suffix	magicsuffix.txt	190	of the Efreeti	Lightning Resist +#% (Based on Character Level)	1	1	yes	43	12	20	14	-6				1	1	0	res-ltng/lvl(6) -	armo, ring, amul	
suffix	magicsuffix.txt	191	of the Cobra	Poison Resist +#% (Based on Character Level)	1	1	yes	43	12	1	1	0	20	14	-6	1	1	0	res-pois/lvl(4) -	armo, ring, amul	
suffix	magicsuffix.txt	192	of the Cobra	Poison Resist +#% (Based on Character Level)	1	1	yes	43	12	20	14	-6				1	1	0	res-pois/lvl(6) -	armo, ring, amul	
suffix	magicsuffix.txt	193	of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	1	1	yes	43	24	1	1	0				1	1	0	res-cold/lvl(2) -; res-fire/lvl(2) -; res-ltng/lvl(2) -	circ, shld	
suffix	magicsuffix.txt	194	of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	1	1	yes	43	24	44	31	-13				41	35	-6	res-cold/lvl(4) -; res-fire/lvl(4) -; res-ltng/lvl(4) -	circ, shld	
suffix	magicsuffix.txt	195	of the Elements	Cold Resist +#% (Based on Character Level) & Fire Resist +#% (Based on Character Level) & Lightning Resist +#% (Based on Character Level)	1	1	yes	43	24	77	54	-23				71	60	-11	res-cold/lvl(5) -; res-fire/lvl(5) -; res-ltng/lvl(5) -	circ, shld	
suffix	magicsuffix.txt	196	of Winter2	+#% to Maximum Cold Resist	1	1	yes	67	24	54	38	-16				45	38	-7	res-cold-max 1-10	armo, shld, ring, amul	
suffix	magicsuffix.txt	197	of Summer2	+#% to Maximum Fire Resist	1	1	yes	67	24	54	38	-16				45	38	-7	res-fire-max 1-10	armo, shld, ring, amul	
suffix	magicsuffix.txt	198	of Spring2	+#% to Maximum Lightning Resist	1	1	yes	67	24	54	38	-16				45	38	-7	res-ltng-max 1-10	armo, shld, ring, amul	
suffix	magicsuffix.txt	199	of Autumn2	+#% to Maximum Poison Resist	1	1	yes	67	24	54	38	-16				45	38	-7	res-pois-max 1-10	armo, shld, ring, amul	
suffix	magicsuffix.txt	200	of the Four Seasons2	#% All Maximum Resistances	1	1	yes	67	24	68	48	-20				58	49	-9	res-all-max 1-3	armo, shld, ring, amul	
suffix	magicsuffix.txt	201	of the Four Seasons2	#% All Maximum Resistances	1	1	yes	67	12	87	61	-26				75	64	-11	res-all-max 4-6	armo, shld, ring, amul	
suffix	magicsuffix.txt	202	of Dexterity	+# to Dexterity	1	1	yes	17	48	1	1	0	20	14	-6	1	1	0	dex 1-2	amul, miss, circ	
suffix	magicsuffix.txt	203	of Skill	+# to Dexterity	1	1	yes	17	36	11	8	-3	40	28	-12	8	7	-1	dex 3-5	amul, miss, circ	
suffix	magicsuffix.txt	204	of Accuracy	+# to Dexterity	1	1	yes	17	36	27	19	-8	55	39	-16	20	17	-3	dex 6-9	amul, miss, circ	
suffix	magicsuffix.txt	205	of Precision	+# to Dexterity	1	1	yes	17	36	43	30	-13	75	53	-22	35	30	-5	dex 10-15	amul, miss, circ	
suffix	magicsuffix.txt	206	of Perfection	+# to Dexterity	1	1	yes	17	36	59	41	-18				51	43	-8	dex 16-20	amul, miss, circ	
suffix	magicsuffix.txt	207	of Nirvana	+# to Dexterity	1	1	yes	17	36	72	50	-22				64	54	-10	dex 21-30	amul, miss, circ	
suffix	magicsuffix.txt	208	of Dexterity	+# to Dexterity	1	1	yes	17	48	6	4	-2	30	21	-9	4	3	-1	dex 1-2	ring, glov	
suffix	magicsuffix.txt	209	of Skill	+# to Dexterity	1	1	yes	17	36	22	15	-7	50	35	-15	16	14	-2	dex 3-5	ring, glov	
suffix	magicsuffix.txt	210	of Accuracy	+# to Dexterity	1	1	yes	17	36	39	27	-12	70	49	-21	31	26	-5	dex 6-9	ring, glov	
suffix	magicsuffix.txt	211	of Precision	+# to Dexterity	1	1	yes	17	36	56	39	-17				48	41	-7	dex 10-15	ring, glov	
suffix	magicsuffix.txt	212	of Perfection	+# to Dexterity	1	1	yes	17	36	75	53	-22				67	57	-10	dex 16-20	ring, glov	
suffix	magicsuffix.txt	213	of Dexterity	+# to Dexterity	1	1	yes	17	36	13	9	-4	35	25	-10	9	8	-1	dex 2-3	tors, boot	glov
suffix	magicsuffix.txt	214	of Skill	+# to Dexterity	1	1	yes	17	36	34	24	-10	55	39	-16	26	22	-4	dex 4-5	tors, boot	glov
suffix	magicsuffix.txt	215	of Accuracy	+# to Dexterity	1	1	yes	17	36	46	32	-14	75	53	-22	38	32	-6	dex 6-9	tors, boot	glov
suffix	magicsuffix.txt	216	of Precision	+# to Dexterity	1	1	yes	17	36	60	42	-18				52	44	-8	dex 10-15	tors, boot	glov
suffix	magicsuffix.txt	217	of Daring	+# to Dexterity	1	1	yes	17	48	7	5	-2				5	4	-1	dex 1-5	jewl	
suffix	magicsuffix.txt	218	of Daring	+# to Dexterity	1	1	yes	17	48	19	13	-6				14	12	-2	dex 4-6	jewl	
suffix	magicsuffix.txt	219	of Daring	+# to Dexterity	1	1	yes	17	48	36	25	-11				28	24	-4	dex 7-9	jewl	
suffix	magicsuffix.txt	220	of Dexterity	+# to Dexterity	1	1	yes	17	48	1	1	0	12	8	-4	1	1	0	dex 1-1	boot, glov	
suffix	magicsuffix.txt	221	of Dexterity	+# to Dexterity	1	1	yes	17	48	1	1	0	5	4	-1	1	1	0	dex 1-1	ring	
suffix	magicsuffix.txt	222	of Perfection	+# to Dexterity	1	1	yes	17	36	80	56	-24				75	64	-11	dex 20-30	tors, boot	glov
suffix	magicsuffix.txt	223	of Strength	+# to Strength	1	1	yes	31	48	1	1	0	25	18	-7	1	1	0	str 1-2	amul, belt, club, hamm, circ	
suffix	magicsuffix.txt	224	of Might	+# to Strength	1	1	yes	31	36	10	7	-3	40	28	-12	8	7	-1	str 3-5	amul, belt, club, hamm, circ	
suffix	magicsuffix.txt	225	of the Ox	+# to Strength	1	1	yes	31	48	26	18	-8	70	49	-21	19	16	-3	str 6-9	amul, belt, club, hamm, circ	
suffix	magicsuffix.txt	226	of the Giant	+# to Strength	1	1	yes	31	36	42	29	-13				34	29	-5	str 10-15	amul, belt, club, hamm, circ	
