name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Greater Lightning Coalescence1	Greater +# Lightning Absorb [early; colored=yes]	100	1	1	50	65	68				999999	3	greater_abs-ltng%		28	35										weap	amul	ring	shld									0	0
of Greater Lightning Coalescence1	Greater +# Lightning Absorb [mid; colored=yes]	100	1	1	66	80	68				999999	3	greater_abs-ltng%		28	35										weap	amul	ring	shld									0	0
of Greater Lightning Coalescence1	Greater +# Lightning Absorb [late; colored=yes]	100	1	1	81		68				999999	3	greater_abs-ltng%		28	35										weap	amul	ring	shld									0	0
of Greater Chilling Coalescence1	Greater +# Cold Absorb [early; colored=yes]	100	1	1	50	65	68				999999	3	greater_abs-cold%		28	35										weap	amul	ring	shld									0	0
of Greater Chilling Coalescence1	Greater +# Cold Absorb [mid; colored=yes]	100	1	1	66	80	68				999999	3	greater_abs-cold%		28	35										weap	amul	ring	shld									0	0
of Greater Chilling Coalescence1	Greater +# Cold Absorb [late; colored=yes]	100	1	1	81		68				999999	3	greater_abs-cold%		28	35										weap	amul	ring	shld									0	0
of Greater Thorns	Greater Attacker Takes Damage of # (Based on Character Level) [early; colored=yes]	100	1	1	50	65	53				999999	6	greater_thorns/lvl	16												tors	shld											0	0
of Greater Thorns	Greater Attacker Takes Damage of # (Based on Character Level) [mid; colored=yes]	100	1	1	66	80	53				999999	6	greater_thorns/lvl	16												tors	shld											0	0
of Greater Thorns	Greater Attacker Takes Damage of # (Based on Character Level) [late; colored=yes]	100	1	1	81		53				999999	6	greater_thorns/lvl	16												tors	shld											0	0
of Greater Swords	Greater Attacker Takes Damage of # [early; colored=yes]	100	1	1	50	65	47				999999	6	greater_thorns		53	65									oran	tors	shld	circ	belt									0	0
of Greater Swords	Greater Attacker Takes Damage of # [mid; colored=yes]	100	1	1	66	80	47				999999	6	greater_thorns		53	65									oran	tors	shld	circ	belt									0	0
of Greater Swords	Greater Attacker Takes Damage of # [late; colored=yes]	100	1	1	81		47				999999	6	greater_thorns		53	65									oran	tors	shld	circ	belt									0	0
of Greater Malice	Greater Attacker Takes Damage of # [early; colored=yes]	100	1	1	50	65	41				999999	6	greater_thorns		10	20										jewl												0	0
of Greater Malice	Greater Attacker Takes Damage of # [mid; colored=yes]	100	1	1	66	80	41				999999	6	greater_thorns		10	20										jewl												0	0
of Greater Malice	Greater Attacker Takes Damage of # [late; colored=yes]	100	1	1	81		41				999999	6	greater_thorns		10	20										jewl												0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [early; colored=yes]	100	1	1	50	65	14				999999	7	greater_swing2		26	26										weap							wand	orb				0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [mid; colored=yes]	100	1	1	66	80	14				999999	7	greater_swing2		26	26										weap							wand	orb				0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [late; colored=yes]	100	1	1	81		14				999999	7	greater_swing2		26	26										weap							wand	orb				0	0
of Greater Quickness	Greater +#% Increased Attack Speed [early; colored=yes]	100	1	1	50	65	32				999999	7	greater_swing3		50	50									dyel	mele							wand	staf	orb			0	0
of Greater Quickness	Greater +#% Increased Attack Speed [mid; colored=yes]	100	1	1	66	80	32				999999	7	greater_swing3		50	50									dyel	mele							wand	staf	orb			0	0
of Greater Quickness	Greater +#% Increased Attack Speed [late; colored=yes]	100	1	1	81		32				999999	7	greater_swing3		50	50									dyel	mele							wand	staf	orb			0	0
of Greater Fervor	Greater +#% Increased Attack Speed [early; colored=yes]	100	1	1	50	65	26				999999	7	greater_swing1		20	20										jewl												0	0
of Greater Fervor	Greater +#% Increased Attack Speed [mid; colored=yes]	100	1	1	66	80	26				999999	7	greater_swing1		20	20										jewl												0	0
of Greater Fervor	Greater +#% Increased Attack Speed [late; colored=yes]	100	1	1	81		26				999999	7	greater_swing1		20	20										jewl												0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [early; colored=yes]	100	1	1	50	65	30				999999	7	greater_swing2		26	26									dyel	glov												0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [mid; colored=yes]	100	1	1	66	80	30				999999	7	greater_swing2		26	26									dyel	glov												0	0
of Greater Alacrity	Greater +#% Increased Attack Speed [late; colored=yes]	100	1	1	81		30				999999	7	greater_swing2		26	26									dyel	glov												0	0
of Greater Deflecting	Greater #% Increased Chance of Blocking [early; colored=yes]	100	1	1	50	65	7				999999	8	greater_block		35	40	greater_block2		40	40						shld												0	0
of Greater Deflecting	Greater #% Increased Chance of Blocking [mid; colored=yes]	100	1	1	66	80	7				999999	8	greater_block		35	40	greater_block2		40	40						shld												0	0
of Greater Deflecting	Greater #% Increased Chance of Blocking [late; colored=yes]	100	1	1	81		7				999999	8	greater_block		35	40	greater_block2		40	40						shld												0	0
of the Greater Apprentice	Greater +#% Faster Cast Rate [early; colored=yes]	100	1	1	50	65	3				999999	9	greater_cast1		13	13										rod	ring	amul	orb	circ								0	0
of the Greater Apprentice	Greater +#% Faster Cast Rate [mid; colored=yes]	100	1	1	66	80	3				999999	9	greater_cast1		13	13										rod	ring	amul	orb	circ								0	0
of the Greater Apprentice	Greater +#% Faster Cast Rate [late; colored=yes]	100	1	1	81		3				999999	9	greater_cast1		13	13										rod	ring	amul	orb	circ								0	0
of the Greater Magus	Greater +#% Faster Cast Rate [early; colored=yes]	100	1	1	50	65	18				999999	9	greater_cast3		25	25										rod	orb	circ					scep					0	0
of the Greater Magus	Greater +#% Faster Cast Rate [mid; colored=yes]	100	1	1	66	80	18				999999	9	greater_cast3		25	25										rod	orb	circ					scep					0	0
of the Greater Magus	Greater +#% Faster Cast Rate [late; colored=yes]	100	1	1	81		18				999999	9	greater_cast3		25	25										rod	orb	circ					scep					0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [early; colored=yes]	100	1	1	50	65	64				999999	10	greater_cold-min		46	59	greater_cold-max		130	195	greater_cold-len		195	195	dblu	weap							wand	orb				0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [mid; colored=yes]	100	1	1	66	80	64				999999	10	greater_cold-min		46	59	greater_cold-max		130	195	greater_cold-len		195	195	dblu	weap							wand	orb				0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [late; colored=yes]	100	1	1	81		64				999999	10	greater_cold-min		46	59	greater_cold-max		130	195	greater_cold-len		195	195	dblu	weap							wand	orb				0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [early; colored=yes]	100	1	1	50	65	64				999999	12	greater_fire-min		98	130	greater_fire-max		260	325					dred	weap							wand	orb				0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [mid; colored=yes]	100	1	1	66	80	64				999999	12	greater_fire-min		98	130	greater_fire-max		260	325					dred	weap							wand	orb				0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [late; colored=yes]	100	1	1	81		64				999999	12	greater_fire-min		98	130	greater_fire-max		260	325					dred	weap							wand	orb				0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [early; colored=yes]	100	1	1	50	65	58				999999	13	greater_ltng-min		2	26	greater_ltng-max		390	455					dyel	weap							wand	orb				0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [mid; colored=yes]	100	1	1	66	80	58				999999	13	greater_ltng-min		2	26	greater_ltng-max		390	455					dyel	weap							wand	orb				0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [late; colored=yes]	100	1	1	81		58				999999	13	greater_ltng-min		2	26	greater_ltng-max		390	455					dyel	weap							wand	orb				0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [early; colored=yes]	100	1	1	50	65	21				999999	16	greater_dmg-pois	150	222	222									dgrn	weap	circ						rod	orb				0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [mid; colored=yes]	100	1	1	66	80	21				999999	16	greater_dmg-pois	150	222	222									dgrn	weap	circ						rod	orb				0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [late; colored=yes]	100	1	1	81		21				999999	16	greater_dmg-pois	150	222	222									dgrn	weap	circ						rod	orb				0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [early; colored=yes]	100	1	1	50	65	69				999999	10	greater_cold-min		5	7	greater_cold-max		21	33	greater_cold-len		195	195	dblu	belt	amul											0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [mid; colored=yes]	100	1	1	66	80	69				999999	10	greater_cold-min		5	7	greater_cold-max		21	33	greater_cold-len		195	195	dblu	belt	amul											0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [late; colored=yes]	100	1	1	81		69				999999	10	greater_cold-min		5	7	greater_cold-max		21	33	greater_cold-len		195	195	dblu	belt	amul											0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [early; colored=yes]	100	1	1	50	65	63				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	glov	ring	amul										0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [mid; colored=yes]	100	1	1	66	80	63				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	glov	ring	amul										0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [late; colored=yes]	100	1	1	81		63				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	glov	ring	amul										0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [early; colored=yes]	100	1	1	50	65	68				999999	13	greater_ltng-min		2	2	greater_ltng-max		99	130					dyel	boot	ring	amul										0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [mid; colored=yes]	100	1	1	66	80	68				999999	13	greater_ltng-min		2	2	greater_ltng-max		99	130					dyel	boot	ring	amul										0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [late; colored=yes]	100	1	1	81		68				999999	13	greater_ltng-min		2	2	greater_ltng-max		99	130					dyel	boot	ring	amul										0	0
of Greater Blight	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [early; colored=yes]	100	1	1	50	65	61				999999	16	greater_dmg-pois	75	490	490										ring	amul											0	0
of Greater Blight	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [mid; colored=yes]	100	1	1	66	80	61				999999	16	greater_dmg-pois	75	490	490										ring	amul											0	0
of Greater Blight	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [late; colored=yes]	100	1	1	81		61				999999	16	greater_dmg-pois	75	490	490										ring	amul											0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [early; colored=yes]	100	1	1	50	65	43				999999	10	greater_cold-min		5	7	greater_cold-max		14	20	greater_cold-len		130	130	dblu	jewl												0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [mid; colored=yes]	100	1	1	66	80	43				999999	10	greater_cold-min		5	7	greater_cold-max		14	20	greater_cold-len		130	130	dblu	jewl												0	0
of the Greater Glacier	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [late; colored=yes]	100	1	1	81		43				999999	10	greater_cold-min		5	7	greater_cold-max		14	20	greater_cold-len		130	130	dblu	jewl												0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [early; colored=yes]	100	1	1	50	65	42				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	jewl												0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [mid; colored=yes]	100	1	1	66	80	42				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	jewl												0	0
of Greater Burning	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [late; colored=yes]	100	1	1	81		42				999999	12	greater_fire-min		14	33	greater_fire-max		40	65					dred	jewl												0	0
of Greater Thunder	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [early; colored=yes]	100	1	1	50	65	42				999999	13	greater_ltng-min		2	2	greater_ltng-max		79	130					dyel	jewl												0	0
of Greater Thunder	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [mid; colored=yes]	100	1	1	66	80	42				999999	13	greater_ltng-min		2	2	greater_ltng-max		79	130					dyel	jewl												0	0
of Greater Thunder	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [late; colored=yes]	100	1	1	81		42				999999	13	greater_ltng-min		2	2	greater_ltng-max		79	130					dyel	jewl												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [early; colored=yes]	100	1	1	50	65	56				999999	16	greater_dmg-pois	50	402	402									dgrn	jewl												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [mid; colored=yes]	100	1	1	66	80	56				999999	16	greater_dmg-pois	50	402	402									dgrn	jewl												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [late; colored=yes]	100	1	1	81		56				999999	16	greater_dmg-pois	50	402	402									dgrn	jewl												0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [early; colored=yes]	100	1	1	50	65	69				999999	10	greater_cold-min		16	18	greater_cold-max		26	33						lcha												0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [mid; colored=yes]	100	1	1	66	80	69				999999	10	greater_cold-min		16	18	greater_cold-max		26	33						lcha												0	0
of Greater Winter	Greater +# to Minimum Cold Damage & +# to Maximum Cold Damage & Cold Length # of Frames (25 Frames = 1 Second) [late; colored=yes]	100	1	1	81		69				999999	10	greater_cold-min		16	18	greater_cold-max		26	33						lcha												0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [early; colored=yes]	100	1	1	50	65	69				999999	10	greater_fire-min		13	20	greater_fire-max		26	33						lcha												0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [mid; colored=yes]	100	1	1	66	80	69				999999	10	greater_fire-min		13	20	greater_fire-max		26	33						lcha												0	0
of Greater Incineration	Greater +# to Minimum Fire Damage & +# to Maximum Fire Damage [late; colored=yes]	100	1	1	81		69				999999	10	greater_fire-min		13	20	greater_fire-max		26	33						lcha												0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [early; colored=yes]	100	1	1	50	65	69				999999	10	greater_ltng-min		13	20	greater_ltng-max		26	33						lcha												0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [mid; colored=yes]	100	1	1	66	80	69				999999	10	greater_ltng-min		13	20	greater_ltng-max		26	33						lcha												0	0
of Greater Storms	Greater +# to Minimum Lightning Damage & +# to Maximum Lightning Damage [late; colored=yes]	100	1	1	81		69				999999	10	greater_ltng-min		13	20	greater_ltng-max		26	33						lcha												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [early; colored=yes]	100	1	1	50	65	69				999999	10	greater_dmg-pois	125	156	182										lcha												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [mid; colored=yes]	100	1	1	66	80	69				999999	10	greater_dmg-pois	125	156	182										lcha												0	0
of Greater Anthrax	Greater +# to Minimum Poison Damage & +# to Maximum Poison Damage [late; colored=yes]	100	1	1	81		69				999999	10	greater_dmg-pois	125	156	182										lcha												0	0
of Greater Evisceration	Greater +# to Maximum Damage [early; colored=yes]	100	1	1	50	65	67				999999	14	greater_dmg-max		150	165									blac	weap							wand	staf	orb			0	0
